filename,compound,neg,neu,pos,VERB,NOUN,PRON,ADJ,ADV,ADP,CONJ,DET,NUM,PRT,X,.,perc_not_in_aspell,avg_suggestion_length,entities_per_sentence,entities_per_word,avg_tree_height
clueweb12-1415wb-58-13237,-0.07,0.06,0.88,0.06,0.11,0.30,0.00,0.13,0.04,0.13,0.05,0.10,0.01,0.03,0.00,0.10,0.05,22.88,1.00,0.03,2.60
clueweb12-1515wb-20-07572,-0.71,0.35,0.62,0.03,0.14,0.41,0.02,0.11,0.03,0.09,0.06,0.06,0.00,0.03,0.00,0.06,0.02,49.00,0.50,0.03,2.50
clueweb12-0401wb-80-04087,0.39,0.04,0.78,0.18,0.14,0.29,0.03,0.08,0.04,0.10,0.05,0.09,0.00,0.05,0.00,0.14,0.07,40.90,0.93,0.03,2.79
clueweb12-0818wb-72-07456,-0.09,0.08,0.87,0.05,0.15,0.32,0.01,0.09,0.04,0.11,0.05,0.07,0.01,0.02,0.00,0.13,0.08,12.82,0.98,0.04,2.61
clueweb12-0108wb-35-01765,-0.08,0.12,0.80,0.08,0.19,0.22,0.07,0.10,0.07,0.11,0.03,0.10,0.00,0.03,0.00,0.07,0.02,26.33,0.07,0.00,2.07
clueweb12-1210wb-25-14155,0.05,0.06,0.89,0.05,0.13,0.27,0.00,0.16,0.00,0.08,0.04,0.06,0.08,0.01,0.00,0.17,0.17,34.07,0.64,0.03,2.36
clueweb12-0007wb-36-35187,0.15,0.08,0.77,0.15,0.21,0.17,0.14,0.06,0.08,0.08,0.04,0.07,0.01,0.04,0.00,0.10,0.08,42.71,0.24,0.01,2.18
clueweb12-0401wb-98-28536,0.04,0.04,0.91,0.04,0.12,0.29,0.01,0.11,0.05,0.11,0.03,0.10,0.01,0.03,0.00,0.13,0.13,23.85,1.00,0.03,2.70
clueweb12-0100tw-24-03997,-0.09,0.08,0.89,0.03,0.14,0.32,0.02,0.09,0.04,0.11,0.04,0.08,0.00,0.02,0.00,0.13,0.02,20.94,0.41,0.02,2.37
clueweb12-0907wb-99-15109,0.42,0.00,0.87,0.13,0.18,0.33,0.02,0.09,0.02,0.10,0.03,0.10,0.01,0.05,0.00,0.07,0.08,26.72,1.00,0.03,2.71
clueweb12-1303wb-61-27461,0.08,0.05,0.87,0.08,0.15,0.30,0.03,0.09,0.04,0.11,0.04,0.11,0.01,0.03,0.00,0.09,0.03,24.73,0.41,0.02,2.25
clueweb12-1510wb-24-00905,0.15,0.09,0.75,0.16,0.15,0.34,0.02,0.08,0.04,0.10,0.04,0.09,0.01,0.03,0.00,0.10,0.05,32.36,0.49,0.02,2.33
clueweb12-0609wb-55-02951,0.08,0.06,0.85,0.09,0.17,0.26,0.06,0.08,0.04,0.10,0.05,0.08,0.04,0.03,0.00,0.10,0.04,41.18,0.20,0.01,2.16
clueweb12-0502wb-36-05881,0.12,0.03,0.89,0.08,0.20,0.24,0.04,0.08,0.06,0.12,0.04,0.10,0.01,0.04,0.00,0.07,0.03,21.88,0.31,0.02,2.25
clueweb12-0303wb-69-16949,0.10,0.04,0.89,0.06,0.12,0.34,0.01,0.11,0.03,0.13,0.04,0.07,0.02,0.02,0.00,0.12,0.11,23.01,1.60,0.05,2.77
clueweb12-0604wb-69-21963,-0.10,0.08,0.87,0.04,0.17,0.27,0.06,0.06,0.05,0.11,0.04,0.07,0.01,0.03,0.00,0.14,0.03,38.56,0.67,0.03,2.26
clueweb12-0208wb-23-22094,0.11,0.02,0.91,0.06,0.22,0.23,0.05,0.08,0.03,0.11,0.07,0.09,0.01,0.03,0.00,0.07,0.02,26.00,0.17,0.01,2.17
clueweb12-0203wb-51-09615,0.03,0.03,0.93,0.04,0.14,0.26,0.02,0.09,0.03,0.11,0.04,0.16,0.02,0.02,0.00,0.11,0.04,34.41,0.17,0.01,2.15
clueweb12-1701wb-74-12658,-0.15,0.09,0.87,0.04,0.18,0.31,0.04,0.06,0.05,0.10,0.07,0.03,0.01,0.03,0.00,0.12,0.03,40.20,0.60,0.04,2.60
clueweb12-0411wb-23-18351,0.14,0.00,0.96,0.04,0.07,0.34,0.01,0.09,0.04,0.12,0.06,0.10,0.00,0.00,0.00,0.17,0.02,19.33,0.57,0.03,2.57
clueweb12-0011wb-76-14509,0.15,0.06,0.85,0.10,0.20,0.29,0.10,0.08,0.06,0.07,0.03,0.08,0.00,0.03,0.00,0.06,0.02,20.29,0.31,0.01,2.31
clueweb12-0011wb-18-15253,-0.22,0.09,0.89,0.02,0.15,0.31,0.05,0.08,0.04,0.10,0.04,0.06,0.01,0.03,0.00,0.14,0.07,46.91,1.28,0.05,2.56
clueweb12-1515wb-51-26748,0.09,0.07,0.80,0.13,0.19,0.23,0.08,0.09,0.08,0.09,0.04,0.07,0.01,0.03,0.00,0.11,0.06,31.46,0.22,0.01,2.20
clueweb12-0601wb-90-04516,-0.12,0.09,0.86,0.05,0.17,0.25,0.03,0.10,0.04,0.11,0.02,0.13,0.01,0.03,0.00,0.10,0.07,17.45,0.29,0.01,2.25
clueweb12-0301wb-07-00772,-0.03,0.06,0.89,0.05,0.17,0.25,0.04,0.09,0.05,0.10,0.03,0.11,0.01,0.02,0.00,0.13,0.04,30.87,0.33,0.02,2.24
clueweb12-1706wb-64-12848,-0.07,0.09,0.84,0.07,0.19,0.32,0.03,0.11,0.03,0.11,0.03,0.06,0.00,0.03,0.00,0.09,0.05,12.35,0.50,0.02,2.43
clueweb12-1600tw-46-16768,0.08,0.08,0.77,0.15,0.17,0.25,0.09,0.07,0.07,0.07,0.04,0.07,0.00,0.03,0.00,0.13,0.03,29.85,0.26,0.02,2.26
clueweb12-0001wb-11-15896,0.05,0.07,0.83,0.10,0.18,0.24,0.07,0.09,0.05,0.08,0.03,0.09,0.02,0.02,0.00,0.14,0.07,27.70,0.45,0.03,2.26
clueweb12-0302wb-05-33131,-0.00,0.07,0.87,0.06,0.15,0.23,0.06,0.08,0.06,0.10,0.03,0.05,0.05,0.03,0.00,0.16,0.07,42.38,0.13,0.01,2.13
clueweb12-1007wb-58-08559,0.37,0.00,0.83,0.16,0.17,0.29,0.07,0.05,0.05,0.10,0.04,0.08,0.00,0.04,0.00,0.11,0.08,28.52,1.38,0.05,2.75
clueweb12-1200tw-69-05101,0.01,0.02,0.95,0.03,0.14,0.27,0.04,0.09,0.03,0.12,0.02,0.08,0.07,0.02,0.00,0.12,0.07,41.88,0.19,0.01,2.15
clueweb12-1013wb-51-18749,-0.06,0.08,0.86,0.06,0.18,0.27,0.06,0.08,0.04,0.11,0.04,0.05,0.01,0.02,0.00,0.14,0.05,36.27,0.52,0.03,2.47
clueweb12-0503wb-18-24085,0.34,0.01,0.67,0.32,0.14,0.34,0.08,0.07,0.05,0.08,0.04,0.03,0.03,0.02,0.00,0.14,0.07,33.67,1.00,0.04,2.43
clueweb12-0915wb-10-09989,0.03,0.08,0.83,0.09,0.17,0.28,0.05,0.09,0.04,0.11,0.05,0.09,0.00,0.03,0.00,0.10,0.04,23.35,0.38,0.02,2.29
clueweb12-0100wb-68-32303,-0.16,0.09,0.87,0.03,0.20,0.29,0.03,0.07,0.03,0.10,0.04,0.11,0.02,0.03,0.00,0.09,0.05,20.88,0.29,0.01,2.27
clueweb12-0602wb-35-30351,0.11,0.06,0.84,0.10,0.19,0.21,0.12,0.06,0.04,0.12,0.04,0.08,0.02,0.03,0.00,0.09,0.04,38.69,0.24,0.01,2.10
clueweb12-0909wb-00-21868,0.19,0.01,0.90,0.10,0.14,0.29,0.06,0.07,0.04,0.11,0.04,0.09,0.03,0.03,0.00,0.12,0.05,25.24,0.61,0.04,2.38
clueweb12-1201wb-25-11187,0.25,0.04,0.78,0.18,0.15,0.33,0.01,0.08,0.03,0.07,0.06,0.10,0.01,0.01,0.00,0.14,0.07,23.52,0.69,0.04,2.38
clueweb12-1216wb-75-00659,-0.16,0.19,0.69,0.13,0.09,0.34,0.02,0.08,0.02,0.16,0.04,0.11,0.00,0.01,0.00,0.14,0.05,18.89,0.54,0.01,2.46
clueweb12-0108wb-95-28527,-0.12,0.09,0.85,0.05,0.15,0.31,0.02,0.10,0.03,0.09,0.04,0.12,0.01,0.02,0.00,0.10,0.06,16.21,0.75,0.04,2.61
clueweb12-0007wb-73-16750,0.23,0.04,0.80,0.16,0.12,0.37,0.01,0.10,0.03,0.12,0.04,0.07,0.02,0.01,0.00,0.11,0.10,28.30,1.77,0.06,2.81
clueweb12-0206wb-45-16530,-0.07,0.10,0.84,0.06,0.17,0.27,0.03,0.13,0.04,0.10,0.03,0.10,0.01,0.03,0.00,0.11,0.02,24.14,0.17,0.01,2.15
clueweb12-0109wb-57-15295,-0.03,0.02,0.95,0.03,0.13,0.35,0.01,0.09,0.03,0.11,0.03,0.10,0.01,0.01,0.00,0.14,0.04,17.77,0.78,0.04,2.50
clueweb12-0310wb-58-24284,0.15,0.03,0.89,0.08,0.15,0.33,0.04,0.09,0.03,0.12,0.04,0.07,0.02,0.02,0.00,0.09,0.05,33.75,0.42,0.02,2.28
clueweb12-1000tw-63-18343,-0.07,0.09,0.84,0.07,0.19,0.25,0.05,0.09,0.05,0.13,0.03,0.10,0.01,0.02,0.00,0.07,0.02,25.50,0.35,0.02,2.31
clueweb12-0007wb-52-08027,0.08,0.04,0.91,0.05,0.10,0.34,0.01,0.10,0.03,0.14,0.04,0.10,0.00,0.03,0.00,0.11,0.08,23.75,0.52,0.02,2.39
clueweb12-0705wb-09-05261,-0.07,0.10,0.83,0.07,0.15,0.32,0.01,0.10,0.03,0.09,0.04,0.08,0.00,0.02,0.00,0.15,0.04,20.54,0.65,0.03,2.35
clueweb12-0310wb-40-07353,0.02,0.04,0.90,0.06,0.17,0.30,0.04,0.06,0.04,0.08,0.02,0.09,0.04,0.02,0.00,0.14,0.07,37.35,0.36,0.04,2.26
clueweb12-0501wb-94-19276,-0.00,0.05,0.91,0.04,0.14,0.32,0.01,0.11,0.04,0.14,0.03,0.07,0.05,0.02,0.00,0.08,0.10,25.05,0.84,0.03,2.60
clueweb12-1021wb-21-19328,-0.19,0.07,0.93,0.00,0.19,0.33,0.02,0.08,0.00,0.10,0.06,0.10,0.00,0.02,0.00,0.08,0.08,20.50,1.00,0.04,2.50
clueweb12-1101wb-91-24704,-0.27,0.11,0.85,0.04,0.10,0.31,0.00,0.12,0.02,0.11,0.05,0.09,0.04,0.02,0.00,0.15,0.11,25.82,1.59,0.04,2.76
clueweb12-1815wb-36-07071,0.20,0.04,0.84,0.11,0.15,0.29,0.05,0.09,0.05,0.12,0.02,0.11,0.00,0.02,0.00,0.09,0.00,16.50,0.35,0.02,2.30
clueweb12-1210wb-93-14025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-1106wb-77-08396,-0.02,0.09,0.83,0.08,0.20,0.21,0.10,0.05,0.06,0.08,0.02,0.09,0.01,0.04,0.00,0.16,0.09,46.06,0.57,0.04,2.45
clueweb12-0408wb-24-01083,-0.04,0.03,0.95,0.02,0.07,0.42,0.01,0.04,0.00,0.09,0.03,0.08,0.01,0.07,0.00,0.18,0.14,43.26,2.27,0.13,2.87
clueweb12-1008wb-02-01696,0.00,0.00,1.00,0.00,0.19,0.34,0.00,0.06,0.03,0.12,0.06,0.16,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,2.00
clueweb12-0504wb-04-01596,0.03,0.06,0.87,0.08,0.14,0.31,0.02,0.08,0.04,0.12,0.04,0.09,0.01,0.02,0.00,0.12,0.03,16.79,0.44,0.03,2.40
clueweb12-1103wb-44-23917,-0.09,0.06,0.91,0.03,0.16,0.29,0.00,0.14,0.03,0.12,0.04,0.08,0.02,0.01,0.00,0.11,0.07,19.78,0.81,0.05,2.54
clueweb12-1313wb-43-15218,0.07,0.03,0.93,0.04,0.13,0.32,0.02,0.08,0.03,0.12,0.05,0.09,0.04,0.02,0.00,0.10,0.14,29.42,1.27,0.05,2.73
clueweb12-1800wb-80-13343,-0.31,0.17,0.81,0.02,0.16,0.27,0.01,0.11,0.06,0.13,0.04,0.06,0.03,0.00,0.00,0.13,0.09,32.67,0.33,0.01,2.33
clueweb12-1407wb-70-09872,-0.07,0.07,0.90,0.04,0.12,0.32,0.01,0.10,0.03,0.12,0.03,0.07,0.06,0.02,0.00,0.13,0.14,32.58,1.03,0.04,2.62
clueweb12-0400wb-70-27023,-0.21,0.13,0.82,0.05,0.12,0.37,0.01,0.07,0.03,0.13,0.03,0.09,0.02,0.02,0.00,0.11,0.08,32.85,2.50,0.09,2.88
clueweb12-0911wb-43-12553,-0.06,0.07,0.88,0.05,0.15,0.28,0.07,0.08,0.03,0.10,0.04,0.10,0.01,0.01,0.00,0.11,0.03,14.38,0.31,0.02,2.28
clueweb12-1300tw-26-08269,-0.11,0.05,0.95,0.00,0.14,0.29,0.04,0.14,0.03,0.12,0.02,0.10,0.00,0.01,0.00,0.14,0.03,7.33,0.18,0.02,2.18
clueweb12-0400tw-68-14508,0.19,0.04,0.84,0.12,0.15,0.27,0.06,0.08,0.06,0.11,0.04,0.08,0.01,0.03,0.00,0.11,0.06,25.14,0.69,0.03,2.40
clueweb12-0304wb-31-20355,0.15,0.10,0.78,0.12,0.14,0.30,0.02,0.11,0.03,0.13,0.04,0.10,0.00,0.03,0.00,0.10,0.03,36.81,0.55,0.02,2.30
clueweb12-1100wb-15-24574,0.14,0.02,0.92,0.06,0.12,0.33,0.01,0.09,0.02,0.10,0.03,0.09,0.05,0.02,0.00,0.14,0.17,29.38,1.09,0.04,2.43
clueweb12-0204wb-28-13903,-0.04,0.07,0.87,0.06,0.14,0.31,0.02,0.10,0.05,0.11,0.04,0.09,0.01,0.02,0.00,0.11,0.11,12.62,1.43,0.05,2.74
clueweb12-0010wb-48-23959,0.02,0.05,0.91,0.05,0.16,0.26,0.02,0.11,0.05,0.11,0.04,0.11,0.01,0.02,0.00,0.11,0.04,27.47,0.27,0.01,2.22
clueweb12-1218wb-06-01277,0.04,0.08,0.79,0.13,0.20,0.21,0.07,0.10,0.01,0.09,0.00,0.09,0.06,0.03,0.00,0.14,0.09,37.33,0.25,0.01,2.25
clueweb12-1218wb-51-32227,0.14,0.02,0.92,0.06,0.14,0.33,0.01,0.09,0.03,0.13,0.03,0.07,0.04,0.03,0.00,0.10,0.11,30.26,1.07,0.04,2.54
clueweb12-1213wb-24-24546,0.11,0.04,0.88,0.08,0.13,0.29,0.01,0.12,0.03,0.10,0.04,0.15,0.02,0.02,0.00,0.10,0.05,21.65,0.58,0.02,2.35
clueweb12-1809wb-75-17027,0.23,0.05,0.80,0.15,0.16,0.31,0.04,0.09,0.05,0.12,0.01,0.10,0.01,0.03,0.00,0.08,0.03,21.76,0.39,0.02,2.30
clueweb12-1803wb-10-29383,0.11,0.06,0.83,0.11,0.20,0.26,0.05,0.10,0.06,0.11,0.02,0.10,0.00,0.03,0.00,0.07,0.02,14.15,0.22,0.01,2.22
clueweb12-1807wb-43-32215,0.22,0.05,0.78,0.18,0.17,0.24,0.12,0.07,0.05,0.10,0.03,0.08,0.02,0.03,0.00,0.08,0.03,36.23,0.64,0.04,2.39
clueweb12-0408wb-06-02685,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-0006wb-35-15192,-0.19,0.11,0.82,0.07,0.12,0.35,0.01,0.12,0.04,0.13,0.05,0.05,0.01,0.02,0.00,0.10,0.10,19.79,0.72,0.03,2.44
clueweb12-0604wb-92-23113,0.19,0.00,0.95,0.05,0.13,0.38,0.05,0.03,0.04,0.15,0.02,0.07,0.02,0.02,0.00,0.10,0.10,30.81,1.93,0.08,2.64
clueweb12-0405wb-32-14365,-0.37,0.20,0.78,0.02,0.15,0.33,0.02,0.06,0.06,0.07,0.03,0.11,0.01,0.04,0.00,0.11,0.03,43.42,0.22,0.01,2.19
clueweb12-1913wb-08-09646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-1513wb-53-24780,-0.01,0.06,0.90,0.04,0.18,0.25,0.03,0.09,0.04,0.10,0.03,0.13,0.00,0.02,0.00,0.12,0.02,25.40,0.22,0.01,2.20
clueweb12-1811wb-57-05308,0.03,0.06,0.88,0.07,0.16,0.29,0.03,0.10,0.04,0.10,0.03,0.12,0.01,0.02,0.00,0.09,0.03,26.75,0.33,0.02,2.25
clueweb12-0201wb-88-09717,-0.01,0.07,0.86,0.07,0.10,0.32,0.00,0.10,0.03,0.12,0.04,0.07,0.05,0.02,0.00,0.14,0.09,38.13,1.26,0.04,2.61
clueweb12-0000tw-14-17390,0.02,0.08,0.81,0.11,0.17,0.28,0.04,0.08,0.04,0.11,0.04,0.08,0.01,0.03,0.00,0.11,0.05,28.36,0.52,0.02,2.28
clueweb12-1001wb-52-25721,-0.13,0.08,0.87,0.04,0.17,0.26,0.01,0.13,0.04,0.08,0.04,0.12,0.00,0.03,0.00,0.12,0.02,21.07,0.25,0.01,2.23
clueweb12-0111wb-33-31863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-1910wb-98-29860,-0.02,0.11,0.80,0.09,0.16,0.27,0.04,0.11,0.05,0.12,0.03,0.08,0.01,0.03,0.00,0.10,0.05,31.71,0.44,0.02,2.23
clueweb12-1416wb-44-02363,0.04,0.09,0.80,0.11,0.22,0.19,0.09,0.06,0.10,0.08,0.04,0.07,0.02,0.04,0.00,0.10,0.05,37.00,0.19,0.02,2.19
clueweb12-0806wb-97-32254,-0.14,0.12,0.81,0.07,0.18,0.22,0.08,0.07,0.08,0.10,0.03,0.09,0.02,0.03,0.00,0.12,0.07,41.57,0.49,0.03,2.34
clueweb12-0507wb-33-03102,-0.14,0.06,0.92,0.02,0.17,0.26,0.02,0.08,0.06,0.11,0.05,0.13,0.03,0.02,0.00,0.08,0.05,29.92,0.33,0.01,2.33
clueweb12-1908wb-84-14092,-0.27,0.21,0.67,0.12,0.18,0.20,0.10,0.07,0.05,0.13,0.03,0.11,0.00,0.04,0.00,0.08,0.03,25.80,0.40,0.02,2.25
clueweb12-0110wb-22-07049,0.05,0.07,0.84,0.09,0.17,0.27,0.09,0.08,0.04,0.11,0.05,0.06,0.00,0.02,0.00,0.11,0.06,16.90,0.20,0.01,2.15
clueweb12-0203wb-98-11253,-0.02,0.07,0.87,0.06,0.19,0.27,0.04,0.08,0.03,0.11,0.03,0.13,0.01,0.03,0.00,0.09,0.03,26.04,0.16,0.01,2.16
clueweb12-1903wb-42-28501,-0.23,0.11,0.85,0.04,0.15,0.29,0.02,0.09,0.04,0.11,0.04,0.09,0.02,0.02,0.00,0.13,0.04,41.88,0.53,0.02,2.43
clueweb12-0702wb-18-18534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-0918wb-65-13779,0.21,0.03,0.81,0.15,0.18,0.25,0.09,0.08,0.07,0.09,0.04,0.07,0.01,0.02,0.00,0.09,0.02,27.80,0.29,0.02,2.21
clueweb12-1813wb-71-04451,0.17,0.04,0.88,0.09,0.13,0.33,0.05,0.08,0.03,0.13,0.04,0.08,0.01,0.02,0.00,0.10,0.04,34.90,1.00,0.05,2.56
clueweb12-1312wb-99-02267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-1010wb-88-06452,-0.02,0.11,0.79,0.10,0.18,0.26,0.05,0.08,0.05,0.13,0.03,0.09,0.01,0.03,0.00,0.09,0.03,32.96,0.24,0.01,2.23
clueweb12-1102wb-75-21750,0.13,0.00,0.98,0.01,0.05,0.44,0.00,0.13,0.01,0.09,0.04,0.11,0.00,0.02,0.00,0.11,0.12,22.08,2.50,0.03,2.75
clueweb12-1000wb-01-07091,-0.40,0.23,0.73,0.05,0.18,0.23,0.07,0.10,0.04,0.12,0.02,0.12,0.01,0.05,0.00,0.08,0.00,8.00,0.15,0.01,2.15
clueweb12-1806wb-84-04701,0.32,0.02,0.94,0.04,0.05,0.44,0.02,0.07,0.01,0.12,0.01,0.07,0.02,0.02,0.03,0.16,0.23,35.04,5.00,0.10,2.50
clueweb12-0411wb-97-12103,-0.06,0.08,0.83,0.09,0.16,0.33,0.04,0.08,0.04,0.10,0.04,0.08,0.01,0.03,0.00,0.10,0.07,24.48,0.35,0.02,2.35
clueweb12-0715wb-05-09704,0.04,0.07,0.86,0.07,0.18,0.26,0.05,0.08,0.04,0.09,0.04,0.10,0.01,0.02,0.00,0.12,0.02,24.62,0.17,0.01,2.16
clueweb12-1214wb-17-10129,0.02,0.03,0.92,0.05,0.18,0.31,0.04,0.07,0.03,0.10,0.04,0.11,0.01,0.03,0.00,0.09,0.03,27.83,0.40,0.02,2.31
clueweb12-0907wb-99-10992,-0.62,0.23,0.71,0.06,0.18,0.34,0.01,0.08,0.05,0.09,0.03,0.11,0.00,0.03,0.00,0.08,0.07,23.91,1.00,0.03,2.58
clueweb12-0611wb-25-35173,-0.19,0.19,0.75,0.07,0.17,0.27,0.02,0.10,0.00,0.10,0.00,0.20,0.02,0.05,0.00,0.07,0.02,35.00,0.33,0.02,2.33
clueweb12-1511wb-50-13574,0.02,0.04,0.88,0.07,0.17,0.26,0.00,0.17,0.04,0.12,0.04,0.08,0.01,0.01,0.00,0.11,0.09,23.65,0.71,0.04,2.64
clueweb12-0104wb-16-01848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-0203wb-10-14473,0.42,0.00,0.74,0.14,0.10,0.38,0.01,0.08,0.03,0.08,0.04,0.11,0.04,0.01,0.00,0.13,0.11,26.42,0.50,0.02,2.25
clueweb12-0201wb-42-18170,-0.02,0.04,0.92,0.04,0.16,0.31,0.05,0.07,0.03,0.08,0.04,0.12,0.01,0.03,0.00,0.11,0.04,35.52,0.43,0.02,2.11
clueweb12-1020wb-71-21147,0.01,0.05,0.89,0.06,0.13,0.29,0.02,0.12,0.05,0.13,0.03,0.10,0.01,0.02,0.00,0.10,0.03,24.59,0.17,0.01,2.14
clueweb12-0912wb-68-26702,-0.01,0.04,0.93,0.03,0.16,0.34,0.00,0.07,0.04,0.13,0.03,0.14,0.00,0.01,0.00,0.08,0.01,14.00,0.50,0.03,2.35
clueweb12-1604wb-25-28228,-0.16,0.10,0.86,0.04,0.12,0.35,0.00,0.04,0.06,0.11,0.10,0.15,0.00,0.01,0.00,0.06,0.00,0.00,0.33,0.01,2.33
clueweb12-1202wb-52-13684,-0.11,0.10,0.84,0.07,0.19,0.22,0.06,0.09,0.06,0.10,0.04,0.10,0.00,0.03,0.00,0.10,0.06,15.24,0.15,0.01,2.15
clueweb12-1805wb-97-06840,0.31,0.00,0.80,0.19,0.14,0.35,0.04,0.09,0.05,0.08,0.04,0.06,0.01,0.03,0.00,0.10,0.07,36.11,1.00,0.05,2.62
clueweb12-0300tw-79-16163,-0.03,0.07,0.86,0.07,0.18,0.25,0.04,0.09,0.06,0.09,0.02,0.10,0.03,0.03,0.00,0.10,0.06,29.50,0.34,0.02,2.34
clueweb12-0202wb-45-15451,0.06,0.07,0.83,0.10,0.15,0.28,0.01,0.10,0.03,0.12,0.04,0.12,0.03,0.02,0.00,0.10,0.03,26.87,0.27,0.02,2.23
clueweb12-0211wb-46-14804,0.51,0.02,0.81,0.17,0.10,0.37,0.02,0.13,0.04,0.11,0.08,0.07,0.02,0.02,0.00,0.05,0.04,25.40,0.75,0.02,2.75
clueweb12-0304wb-80-01609,-0.02,0.04,0.92,0.03,0.16,0.24,0.07,0.07,0.07,0.10,0.04,0.10,0.02,0.02,0.00,0.11,0.05,27.31,0.04,0.00,2.04
clueweb12-1413wb-37-04798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
clueweb12-1301wb-38-37636,-0.08,0.08,0.85,0.07,0.21,0.24,0.01,0.07,0.05,0.10,0.05,0.13,0.00,0.04,0.00,0.08,0.01,17.33,0.22,0.01,2.17
clueweb12-0204wb-32-03464,0.25,0.00,0.94,0.07,0.06,0.34,0.00,0.11,0.00,0.14,0.06,0.20,0.00,0.00,0.00,0.09,0.09,4.00,0.00,0.00,2.00
clueweb12-0510wb-21-27130,-0.04,0.10,0.82,0.08,0.17,0.23,0.06,0.08,0.06,0.11,0.04,0.10,0.01,0.03,0.00,0.11,0.08,27.58,0.92,0.02,2.36
clueweb12-1006wb-67-17605,-0.18,0.10,0.84,0.06,0.20,0.22,0.08,0.05,0.06,0.09,0.03,0.09,0.00,0.03,0.00,0.14,0.04,21.08,0.35,0.02,2.27
clueweb12-0311wb-47-10753,-0.19,0.11,0.87,0.02,0.11,0.40,0.02,0.08,0.02,0.10,0.04,0.08,0.01,0.04,0.00,0.10,0.03,29.38,1.47,0.09,2.67
clueweb12-0604wb-54-05924,0.23,0.00,0.82,0.18,0.14,0.30,0.04,0.04,0.09,0.08,0.04,0.09,0.00,0.06,0.00,0.12,0.07,37.44,0.54,0.06,2.54
clueweb12-0112wb-41-27868,-0.12,0.06,0.92,0.02,0.07,0.49,0.02,0.01,0.00,0.11,0.03,0.05,0.04,0.00,0.00,0.17,0.14,30.18,3.65,0.16,2.85
clueweb12-0108wb-73-03150,-0.08,0.10,0.82,0.08,0.17,0.25,0.02,0.10,0.05,0.13,0.04,0.12,0.01,0.03,0.00,0.08,0.02,20.34,0.33,0.01,2.33
clueweb12-0603wb-81-13455,-0.11,0.07,0.88,0.04,0.14,0.28,0.03,0.10,0.05,0.14,0.01,0.09,0.03,0.02,0.00,0.10,0.04,45.33,0.31,0.02,2.31
clueweb12-1414wb-93-20314,0.36,0.03,0.82,0.14,0.13,0.32,0.00,0.09,0.02,0.10,0.05,0.10,0.02,0.04,0.00,0.12,0.07,35.45,0.94,0.02,2.55
clueweb12-0203wb-70-28222,-0.00,0.08,0.84,0.08,0.17,0.28,0.05,0.08,0.05,0.10,0.02,0.09,0.01,0.03,0.00,0.11,0.07,33.79,0.99,0.04,2.58
clueweb12-0209wb-51-26763,-0.09,0.07,0.89,0.04,0.17,0.26,0.01,0.07,0.07,0.12,0.04,0.14,0.00,0.02,0.00,0.11,0.03,33.80,0.29,0.02,2.27
clueweb12-1215wb-75-13584,-0.07,0.14,0.77,0.09,0.18,0.34,0.01,0.07,0.04,0.07,0.08,0.10,0.00,0.00,0.00,0.11,0.01,36.33,0.22,0.01,2.22
clueweb12-1800wb-91-03298,-0.03,0.07,0.88,0.05,0.09,0.40,0.03,0.05,0.03,0.07,0.05,0.06,0.00,0.03,0.00,0.19,0.16,34.41,1.50,0.07,2.62
clueweb12-0000wb-14-02994,-0.01,0.06,0.87,0.06,0.14,0.26,0.02,0.10,0.04,0.11,0.05,0.11,0.01,0.02,0.00,0.13,0.04,27.36,0.33,0.02,2.30
clueweb12-1201tw-01-10633,0.04,0.05,0.89,0.06,0.14,0.30,0.03,0.10,0.04,0.12,0.03,0.10,0.02,0.02,0.00,0.10,0.07,27.47,0.70,0.03,2.40
clueweb12-0503wb-26-17824,-0.08,0.11,0.80,0.09,0.21,0.25,0.04,0.11,0.04,0.10,0.03,0.10,0.01,0.03,0.00,0.09,0.01,32.60,0.15,0.01,2.15
