filename,lm_clef15_vhard,lm_clef15_hard,lm_clef15_easy,lm_clef15_veasy
clueweb12-1211wb-59-15704,-3878.343,-3632.581,-3881.035,-3835.241
clueweb12-0800tw-47-08784,-948.425,-901.703,-893.736,-907.459
clueweb12-0716wb-04-11294,-18744.469,-18286.127,-18797.725,-19107.613
clueweb12-0311wb-16-16699,-3558.085,-3429.895,-3428.446,-3471.566
clueweb12-1306wb-47-30657,-53927.742,-51498.797,-50309.219,-49911.641
clueweb12-0108wb-31-15300,0.000,0.000,0.000,0.000
clueweb12-1406wb-67-10948,-3017.379,-3015.789,-3151.775,-3256.192
clueweb12-1009wb-02-14714,-8656.519,-8712.452,-8963.224,-9258.841
clueweb12-0112wb-02-22873,-359.474,-356.484,-368.442,-371.142
clueweb12-1000wb-52-07470,-1142.552,-1101.017,-1103.247,-1094.041
clueweb12-0815wb-22-19740,-21363.959,-25145.945,-26709.580,-27137.480
clueweb12-1802wb-14-23286,-4408.660,-4430.411,-4571.435,-4639.217
clueweb12-1100tw-11-02200,-4356.196,-4167.318,-4094.503,-4097.260
clueweb12-1402wb-48-22680,-3218.414,-3045.679,-3010.735,-3109.789
clueweb12-0706wb-77-06683,0.000,0.000,0.000,0.000
clueweb12-1103wb-40-01355,-1267.794,-1221.785,-1216.936,-1251.489
clueweb12-1209wb-65-12639,-2882.526,-2812.192,-2791.554,-2800.280
clueweb12-0212wb-16-10917,-9448.605,-9087.425,-8934.709,-9092.105
clueweb12-0407wb-70-18017,-1210.677,-1157.745,-1147.765,-1154.174
clueweb12-0706wb-77-06640,0.000,0.000,0.000,0.000
clueweb12-0304wb-74-24263,-10169.968,-9889.912,-10170.521,-10574.314
clueweb12-0311wb-06-07810,-1017.682,-1049.676,-1105.073,-1098.067
clueweb12-1302wb-64-15610,-2458.191,-2373.375,-2357.235,-2394.288
clueweb12-0005wb-49-16395,-7417.194,-6840.729,-7039.847,-7259.929
clueweb12-0003wb-03-07645,-2428.501,-2342.347,-2405.869,-2438.771
clueweb12-0408wb-61-02505,-9602.772,-10304.948,-11083.373,-11212.504
clueweb12-1508wb-25-03376,-7141.747,-6909.277,-6959.681,-7006.938
clueweb12-1020wb-99-02197,-9278.495,-9702.991,-10070.938,-10257.002
clueweb12-1706wb-93-14793,-1832.522,-1712.826,-1708.044,-1727.693
clueweb12-1810wb-60-28636,-2974.470,-2795.270,-2810.298,-2860.584
clueweb12-1908wb-22-15538,0.000,0.000,0.000,0.000
clueweb12-0405wb-85-24458,-9287.126,-8987.585,-8967.924,-9028.396
clueweb12-0004wb-91-04004,-846.149,-826.914,-844.496,-859.029
clueweb12-1315wb-84-01695,-1947.194,-1901.212,-1949.355,-1984.822
clueweb12-0012wb-29-15015,-2393.387,-2301.641,-2354.993,-2333.889
clueweb12-0601wb-62-17743,-35308.301,-34516.766,-34979.309,-34512.801
clueweb12-0812wb-98-19962,-292.800,-289.258,-291.722,-280.070
clueweb12-1501wb-17-26661,-32080.531,-31501.889,-31990.822,-31998.705
clueweb12-0205wb-74-00531,-983.530,-936.498,-922.738,-946.059
clueweb12-1510wb-27-10377,-3728.257,-3524.899,-3568.362,-3628.023
clueweb12-0110wb-99-02704,-40639.477,-38862.902,-37602.617,-37490.422
clueweb12-1406wb-29-02471,-1161.043,-1086.159,-1084.789,-1083.679
clueweb12-1012wb-53-24884,-1302.907,-1214.313,-1193.107,-1231.721
clueweb12-0900tw-28-01700,-5046.887,-4823.909,-5008.195,-4994.144
clueweb12-0011wb-17-15914,0.000,0.000,0.000,0.000
clueweb12-0706wb-93-31622,-1987.884,-1871.241,-1866.225,-1919.518
clueweb12-1814wb-97-00906,-589.131,-571.853,-601.343,-590.939
clueweb12-1118wb-58-13142,-4176.340,-4071.332,-4054.398,-4034.775
clueweb12-0907wb-50-17537,-9024.457,-8720.758,-8969.836,-8837.395
clueweb12-0600wb-84-08323,-41825.996,-41625.516,-43115.258,-43011.539
clueweb12-0402wb-27-15498,-23901.607,-22592.740,-21784.635,-21634.906
clueweb12-1414wb-42-26011,-11784.569,-12150.081,-12790.717,-13060.877
clueweb12-0201wb-36-26737,-1122.405,-1015.395,-1022.070,-1072.552
clueweb12-0002wb-50-09226,-1138.644,-1139.602,-1175.760,-1180.375
clueweb12-0300tw-86-16884,-8787.179,-8373.660,-8105.900,-8042.883
clueweb12-0403wb-49-19511,-1635.068,-1540.354,-1486.408,-1478.579
clueweb12-1903wb-54-01599,-3632.084,-3701.178,-3840.622,-3850.607
clueweb12-1610wb-80-26266,-143.502,-129.759,-126.534,-136.274
clueweb12-0304wb-37-00994,0.000,0.000,0.000,0.000
clueweb12-1811wb-11-17767,-10948.332,-10795.014,-11105.874,-11227.028
clueweb12-0806wb-21-25131,-1074.593,-1114.102,-1137.260,-1145.659
clueweb12-1609wb-53-15361,-13041.294,-12502.964,-12160.075,-12045.488
clueweb12-1908wb-73-19250,0.000,0.000,0.000,0.000
clueweb12-1913wb-95-28902,-409.032,-401.927,-390.872,-377.472
clueweb12-1600wb-16-02111,-316.602,-302.051,-300.258,-296.293
clueweb12-1909wb-37-03526,-1715.539,-1678.887,-1647.714,-1630.653
clueweb12-0301tw-55-00405,-1874.278,-1798.773,-1826.800,-1899.400
clueweb12-1614wb-35-01025,-1575.052,-1476.141,-1476.624,-1507.516
clueweb12-0204wb-52-04461,0.000,0.000,0.000,0.000
clueweb12-1503wb-16-10621,0.000,0.000,0.000,0.000
clueweb12-1400tw-50-01478,0.000,0.000,0.000,0.000
clueweb12-0710wb-93-22206,-4146.890,-4091.373,-4281.322,-4337.443
clueweb12-1113wb-77-07822,-12596.844,-12221.442,-12146.578,-12059.646
clueweb12-0203wb-05-24144,-18506.469,-18518.596,-19126.215,-19330.955
clueweb12-0203wb-15-34708,-1203.796,-1131.569,-1058.767,-1064.215
clueweb12-0918wb-49-21825,-1183.076,-1194.958,-1232.547,-1218.184
clueweb12-0108wb-18-25279,-22384.830,-21802.525,-21936.533,-21567.443
clueweb12-1700wb-31-04254,-1910.400,-1761.474,-1780.989,-1827.987
clueweb12-0500wb-59-01313,-2542.644,-2529.498,-2649.357,-2660.297
clueweb12-0011wb-15-19524,-5161.545,-5021.267,-5153.624,-5218.152
clueweb12-1306wb-71-04286,-1105.177,-1073.161,-1069.650,-1064.150
clueweb12-1209wb-66-11258,-81035.688,-76704.164,-73664.984,-72253.289
clueweb12-0401tw-12-20519,-1117.634,-1069.221,-911.620,-1032.562
clueweb12-0013wb-28-17662,0.000,0.000,0.000,0.000
clueweb12-1405wb-20-12385,-5395.128,-5295.287,-5357.293,-5322.016
clueweb12-1204wb-11-23030,-16472.955,-16066.619,-16083.529,-16124.732
clueweb12-1414wb-93-16444,-3022.572,-2928.560,-3003.487,-3028.026
clueweb12-0511wb-89-31303,-19735.926,-19601.539,-20446.197,-20918.389
clueweb12-0200wb-81-07859,-332.668,-328.870,-333.534,-332.155
clueweb12-1613wb-85-27877,-23543.184,-23295.264,-23622.234,-23489.795
clueweb12-0302wb-97-29482,-15880.718,-15390.697,-15597.955,-15107.709
clueweb12-1405wb-76-16809,-1102.650,-1058.360,-1065.991,-1057.570
clueweb12-0102wb-60-19353,-9826.773,-9536.410,-9754.710,-10003.770
clueweb12-1805wb-31-08321,-22323.723,-22543.945,-23359.291,-23663.975
clueweb12-0206wb-72-31105,-7567.177,-7414.686,-7307.587,-7187.302
clueweb12-0912wb-89-20231,-192.890,-185.867,-181.703,-182.471
clueweb12-1911wb-64-15049,-2201.736,-2115.657,-2173.408,-2264.038
clueweb12-1800wb-87-08699,-885.023,-860.733,-871.091,-852.380
clueweb12-0409wb-10-20107,-1015.135,-980.405,-973.282,-953.342
clueweb12-1218wb-42-20966,-3293.427,-3248.994,-3282.196,-3237.414
clueweb12-0200tw-75-17933,-1396.258,-1401.383,-1439.325,-1461.729
clueweb12-0907wb-59-05697,-4561.401,-4394.683,-4375.837,-4264.499
clueweb12-0909wb-35-27908,-10913.192,-10685.858,-11005.512,-11222.555
clueweb12-0510wb-33-13844,-2408.104,-2381.337,-2456.441,-2489.953
clueweb12-0109wb-91-02547,0.000,0.000,0.000,0.000
clueweb12-0204wb-66-00167,-1673.566,-1584.793,-1600.992,-1608.451
clueweb12-1200wb-82-15317,0.000,0.000,0.000,0.000
clueweb12-0411wb-87-07154,-1846.984,-1761.170,-1765.917,-1761.403
clueweb12-1500tw-66-02999,-425.933,-395.080,-377.703,-374.932
clueweb12-0211wb-92-01512,-1345.960,-1296.833,-1282.582,-1262.314
clueweb12-0505wb-44-10399,-8165.919,-7665.171,-7835.761,-8037.704
clueweb12-1214wb-14-00326,-2435.211,-2293.299,-2311.327,-2360.118
clueweb12-0302wb-18-21146,-104.519,-101.659,-101.804,-99.517
clueweb12-1601wb-41-17599,0.000,0.000,0.000,0.000
clueweb12-1409wb-73-09479,-21994.924,-21287.781,-21084.395,-21290.299
clueweb12-1104wb-99-09812,-1007.938,-987.629,-999.385,-999.090
clueweb12-1812wb-52-00388,-6818.720,-6433.069,-6342.902,-6464.241
clueweb12-1102wb-75-21750,-987.944,-998.322,-1048.577,-1058.507
clueweb12-0305wb-55-11769,-2189.561,-2158.573,-2182.650,-2165.030
clueweb12-1312wb-50-20940,-268.772,-270.611,-285.270,-285.822
clueweb12-0209wb-83-03069,-6041.466,-5562.300,-5663.648,-6229.541
clueweb12-1217wb-29-18178,-4625.260,-4578.338,-4768.506,-4780.778
clueweb12-0500wb-65-15344,-2387.479,-2018.021,-2057.106,-2247.137
clueweb12-1020wb-05-19916,-10277.213,-10307.736,-10625.004,-10701.586
clueweb12-1611wb-85-06696,-11065.459,-10636.902,-10766.052,-11003.257
clueweb12-1118wb-32-23309,-4176.340,-4071.332,-4054.398,-4034.775
clueweb12-0906wb-60-28466,-420.239,-401.359,-400.400,-393.574
clueweb12-0305wb-22-04807,-10634.439,-10369.821,-10590.876,-10682.981
clueweb12-0404wb-76-06249,0.000,0.000,0.000,0.000
clueweb12-1905wb-08-18133,-1448.006,-1397.359,-1387.910,-1408.018
clueweb12-1411wb-47-07111,-1065.789,-1021.367,-1002.404,-991.253
clueweb12-0709wb-96-14531,-2029.268,-1999.201,-2071.941,-2091.155
clueweb12-1911wb-71-31616,-1669.227,-1580.772,-1585.771,-1609.185
clueweb12-0704wb-43-24086,-10858.737,-10318.309,-10508.760,-10872.521
clueweb12-1203wb-10-10608,-1862.365,-1794.177,-1828.041,-1859.415
clueweb12-0200wb-40-16146,-2465.044,-2404.337,-2435.790,-2536.802
clueweb12-0004wb-32-06749,-2808.809,-2664.363,-2691.290,-2749.626
clueweb12-1311wb-37-16411,-1766.984,-1750.830,-1763.655,-1736.930
clueweb12-0716wb-50-03335,-294.560,-295.721,-305.093,-303.562
clueweb12-0710wb-57-07859,-1499.308,-1447.733,-1411.329,-1403.071
clueweb12-0202wb-92-31213,-3455.498,-3417.504,-3441.614,-3474.110
clueweb12-1911wb-02-01013,-3655.937,-3521.922,-3503.141,-3501.432
clueweb12-0007wb-52-18198,-1940.810,-1825.175,-1847.642,-1875.848
clueweb12-1508wb-32-15588,-6104.993,-5890.394,-5928.896,-6011.480
clueweb12-1306wb-89-17669,-1822.757,-1812.617,-1864.502,-1867.042
clueweb12-0200tw-82-15609,-670.965,-661.063,-675.001,-684.918
clueweb12-0110wb-31-10346,-145464.750,-145529.516,-149691.797,-150636.359
clueweb12-0001wb-51-03807,-2471.299,-2417.189,-2484.236,-2474.229
clueweb12-1019wb-76-07876,-45126.730,-44084.691,-44502.219,-44637.539
clueweb12-1400wb-87-14288,-5608.696,-5630.507,-5783.876,-6006.970
clueweb12-1110wb-01-07736,-1266.517,-1237.290,-1235.551,-1223.960
clueweb12-0817wb-75-29697,0.000,0.000,0.000,0.000
clueweb12-1801wb-05-02603,-6739.003,-6975.632,-7226.419,-7458.624
clueweb12-0005wb-91-09092,-6060.854,-5880.532,-5943.669,-5989.903
clueweb12-0107wb-87-22651,-798.977,-774.256,-795.785,-797.988
clueweb12-1302wb-85-06595,-885.401,-861.084,-859.613,-846.994
clueweb12-0006wb-46-12686,-674.778,-651.658,-657.195,-672.083
clueweb12-0102wb-07-15339,-40554.641,-39462.078,-38854.785,-38113.145
clueweb12-1315wb-57-33771,-38270.164,-37647.934,-38701.461,-39424.703
clueweb12-1706wb-12-02272,0.000,0.000,0.000,0.000
clueweb12-1709wb-70-00892,-750.316,-726.951,-730.467,-727.181
clueweb12-1208wb-69-24998,-2677.688,-2613.822,-2616.080,-2635.754
clueweb12-0606wb-94-05716,0.000,0.000,0.000,0.000
clueweb12-1807wb-13-10124,-2595.689,-2530.854,-2594.711,-2613.349
clueweb12-0202wb-06-19309,-321.564,-324.623,-334.890,-330.509
clueweb12-1500tw-06-10708,-1080.729,-1035.267,-1059.879,-1068.399
clueweb12-0705wb-28-10943,0.000,0.000,0.000,0.000
clueweb12-1312wb-61-11022,-1569.831,-1496.180,-1486.839,-1457.415
clueweb12-1703wb-93-02530,-1235.732,-1186.172,-1193.820,-1168.238
clueweb12-1605wb-10-28324,-18668.076,-17813.697,-18026.283,-18140.613
clueweb12-0109wb-98-07425,-1972.181,-1895.667,-1918.927,-1898.469
clueweb12-1604wb-92-21929,-10214.026,-9919.202,-10046.142,-10110.655
clueweb12-0201wb-66-03804,-1149.618,-1133.695,-1158.043,-1175.199
clueweb12-1807wb-27-29462,-8448.412,-8219.319,-8441.992,-8286.795
clueweb12-0210wb-42-16892,-62575.953,-62656.398,-64268.035,-65038.645
clueweb12-0209wb-66-28340,0.000,0.000,0.000,0.000
clueweb12-0917wb-36-02897,-15657.937,-14659.122,-14468.911,-14402.027
clueweb12-0304wb-63-08668,-818.489,-745.123,-743.734,-733.595
clueweb12-1118wb-27-01718,-461086.562,-446295.906,-446428.438,-447092.531
clueweb12-0005wb-65-30360,-1530.406,-1466.117,-1451.037,-1465.229
clueweb12-1506wb-60-15271,-941.189,-922.332,-892.978,-881.237
clueweb12-0401wb-65-07359,-11036.650,-10564.938,-10939.045,-11134.072
clueweb12-1708wb-40-21281,-468.044,-468.160,-465.869,-455.165
clueweb12-0207wb-15-23178,-27698.199,-27073.566,-27988.508,-28025.297
clueweb12-1506wb-12-21389,-22551.656,-21494.877,-21075.943,-21023.766
clueweb12-0714wb-10-10226,-10899.880,-10570.261,-10631.026,-10661.187
clueweb12-1701wb-23-27002,-1859.004,-1779.422,-1720.618,-1732.701
clueweb12-0508wb-03-35026,-421.933,-410.908,-400.142,-407.711
clueweb12-1909wb-71-27004,-923.069,-868.723,-868.028,-895.672
clueweb12-0700tw-31-20749,-4822.679,-4625.069,-4680.181,-4751.175
clueweb12-0918wb-26-24109,-920.128,-890.231,-903.029,-917.194
clueweb12-0002wb-54-10536,-465.992,-459.977,-471.465,-471.223
clueweb12-1011wb-06-10159,-3268.305,-3209.877,-3229.021,-3231.307
clueweb12-1808wb-09-29466,-5824.156,-5901.733,-6090.179,-6191.645
clueweb12-0001wb-84-24860,-243.097,-229.221,-230.988,-233.334
clueweb12-1902wb-38-13138,-10733.607,-10484.880,-10566.880,-10673.085
clueweb12-0110wb-49-31800,-567.851,-551.170,-539.918,-537.746
clueweb12-1516wb-14-17642,-2293.051,-2169.218,-2295.422,-2316.317
clueweb12-0000wb-60-20603,-145.371,-142.525,-143.070,-145.127
clueweb12-1900wb-53-04781,-145.579,-149.686,-156.265,-155.922
clueweb12-1101wb-67-24395,-2564.400,-2419.700,-2430.252,-2492.854
clueweb12-0400wb-49-09625,-2512.611,-2480.492,-2522.440,-2496.669
clueweb12-1905wb-30-00133,-1212.466,-1174.380,-1152.276,-1158.233
clueweb12-1210wb-79-21747,-3344.350,-3216.866,-3251.717,-3319.174
clueweb12-1019wb-36-27400,-9133.644,-8818.390,-8909.935,-9090.449
clueweb12-0100tw-63-09813,-3429.343,-3317.498,-3461.658,-3531.003
clueweb12-1804wb-67-26345,0.000,0.000,0.000,0.000
clueweb12-1200tw-81-19672,-1365.489,-1302.356,-1295.401,-1311.807
clueweb12-0111wb-03-33243,0.000,0.000,0.000,0.000
clueweb12-0714wb-99-05755,-1521.438,-1468.438,-1495.952,-1523.893
clueweb12-0002wb-98-08978,-913.469,-897.139,-896.154,-928.978
clueweb12-0103wb-08-02533,-589.738,-588.478,-626.445,-636.859
clueweb12-0800tw-83-02503,-9807.865,-9341.706,-9101.359,-9046.525
clueweb12-1106wb-72-20868,-6697.163,-6511.632,-6472.016,-6418.859
clueweb12-1807wb-64-06079,-969.333,-965.531,-977.737,-982.447
clueweb12-0202wb-79-01330,-1189.373,-1136.800,-1174.176,-1209.027
clueweb12-0108wb-41-12915,-34181.000,-35952.078,-37825.371,-38190.766
clueweb12-0511wb-65-31578,-10406.692,-10297.237,-10439.943,-10412.471
clueweb12-0814wb-23-20713,-7353.166,-6849.535,-7159.083,-7264.081
clueweb12-0800wb-28-20107,-4872.594,-4801.947,-4820.906,-4806.261
clueweb12-1809wb-75-17943,-2855.245,-2831.064,-2886.934,-2880.187
clueweb12-0900tw-06-12285,-7301.845,-7103.607,-7011.225,-6906.777
clueweb12-0009wb-77-35174,-3966.831,-3875.783,-3843.766,-3828.221
clueweb12-0716wb-85-16817,-4866.792,-4598.790,-4709.654,-4704.929
clueweb12-0010wb-47-09192,-1494.407,-1463.191,-1484.937,-1481.720
clueweb12-1715wb-39-22212,-2125.525,-2109.891,-2147.198,-2228.818
clueweb12-0004wb-38-32982,-857.767,-824.080,-829.522,-855.146
clueweb12-0109wb-83-09537,-1154.175,-1108.396,-1107.899,-1116.032
clueweb12-0204wb-08-18239,-1392.772,-1387.398,-1435.035,-1450.373
clueweb12-1616wb-93-17007,-2649.684,-2506.982,-2518.457,-2577.218
clueweb12-0602wb-37-14970,0.000,0.000,0.000,0.000
clueweb12-0502wb-43-11818,-2890.372,-2820.225,-2903.889,-2886.446
clueweb12-1117wb-61-11888,-1534.653,-1437.234,-1387.671,-1377.505
clueweb12-1106wb-83-17585,-5447.567,-5451.710,-5615.312,-5731.130
clueweb12-1913wb-82-04750,-1213.223,-1170.889,-1134.402,-1124.849
clueweb12-0717wb-43-03291,0.000,0.000,0.000,0.000
clueweb12-1302wb-97-13243,-171.365,-162.409,-164.441,-171.064
clueweb12-1714wb-43-00292,-3826.754,-3624.099,-3813.668,-3900.224
clueweb12-1701wb-75-29536,-1120.792,-1125.887,-1188.059,-1207.751
clueweb12-1805wb-53-05534,-824.667,-868.595,-911.159,-912.129
clueweb12-0509wb-64-32283,-13553.336,-13042.380,-12851.938,-12862.892
clueweb12-0608wb-65-18099,0.000,0.000,0.000,0.000
clueweb12-1804wb-46-02115,-4986.055,-5037.880,-5321.133,-5354.860
clueweb12-0002wb-01-23479,-6588.398,-6320.905,-6326.736,-6388.628
clueweb12-1802wb-57-12385,-2589.018,-2597.156,-2672.621,-2763.669
clueweb12-0006wb-02-04256,-612.799,-595.671,-613.329,-617.769
clueweb12-1608wb-71-25058,-2861.370,-2769.530,-2863.531,-2925.164
clueweb12-0602wb-67-17696,-590.953,-538.460,-536.999,-539.430
clueweb12-0200wb-34-08545,-2081.555,-1971.386,-1904.698,-1886.856
clueweb12-1607wb-81-03736,-1079.378,-1040.759,-1032.597,-1014.510
clueweb12-0204wb-34-24175,-13650.121,-13223.688,-13367.375,-13422.098
clueweb12-0300tw-81-00421,-700.448,-664.222,-667.114,-653.697
clueweb12-1705wb-22-25238,-1034.246,-982.593,-1009.840,-1018.169
clueweb12-1710wb-91-01462,-6310.366,-6371.595,-6544.406,-6556.810
clueweb12-1713wb-82-26830,-1172.913,-1049.013,-1087.510,-1117.975
clueweb12-0007wb-56-21832,-635.372,-601.159,-603.983,-602.369
clueweb12-0109wb-42-13455,-1844.331,-1844.314,-1930.140,-1930.691
clueweb12-1710wb-63-14629,-5068.990,-3959.769,-4848.445,-5121.480
clueweb12-0605wb-36-29842,-2670.475,-2572.719,-2625.724,-2689.463
clueweb12-0906wb-25-03110,-2228.432,-2168.303,-2238.279,-2227.088
clueweb12-1217wb-36-04830,-713.248,-693.758,-701.820,-688.392
clueweb12-0611wb-66-27311,-218.466,-208.243,-218.517,-214.341
clueweb12-1113wb-56-14276,-1271.493,-1240.869,-1265.688,-1296.092
clueweb12-0206wb-67-30469,-3329.997,-3209.077,-3233.089,-3250.618
clueweb12-0608wb-87-26072,-859.324,-844.407,-833.560,-829.216
clueweb12-0008wb-75-24378,0.000,0.000,0.000,0.000
clueweb12-1013wb-45-27700,-13623.750,-13019.740,-12723.574,-12990.062
clueweb12-1710wb-39-25633,-3485.622,-3364.871,-3272.715,-3283.490
clueweb12-1005wb-90-18378,-5452.257,-5355.913,-5472.766,-5595.734
clueweb12-1215wb-26-33561,0.000,0.000,0.000,0.000
clueweb12-0005wb-34-01777,-5866.245,-5608.373,-5748.541,-5893.644
clueweb12-0003wb-99-15845,0.000,0.000,0.000,0.000
clueweb12-1910wb-56-03814,-785.630,-758.420,-769.692,-759.588
clueweb12-1204wb-17-20376,0.000,0.000,0.000,0.000
clueweb12-1316wb-04-21814,-4401.978,-4481.847,-4662.012,-4725.343
clueweb12-0009wb-90-11848,-655.290,-668.033,-667.552,-686.369
clueweb12-0007wb-03-13838,-3117.353,-2949.308,-2954.800,-3014.286
clueweb12-0208wb-16-21382,-8049.881,-7853.087,-8018.123,-8241.197
clueweb12-0010wb-90-15802,-33147.965,-35064.273,-36975.441,-37218.648
clueweb12-0301wb-52-01007,-1000.192,-1007.369,-1042.946,-1055.076
clueweb12-0909wb-00-21868,-4880.133,-4664.828,-4628.458,-4565.178
clueweb12-0307wb-72-18637,-806.970,-800.138,-813.864,-810.509
clueweb12-0206wb-62-06835,-325.662,-333.476,-338.493,-341.781
clueweb12-1803wb-43-26530,-1562.643,-1463.264,-1465.900,-1466.764
clueweb12-0104wb-64-05810,-400.875,-384.392,-398.104,-401.540
clueweb12-0300wb-23-10218,0.000,0.000,0.000,0.000
clueweb12-1301wb-45-12290,-343.952,-328.213,-321.213,-314.747
clueweb12-0511wb-59-24893,-11371.829,-11886.542,-12230.766,-12484.897
clueweb12-0111wb-12-19505,-448.498,-446.259,-450.542,-451.360
clueweb12-1801wb-73-03262,-25349.176,-26173.387,-27215.982,-27645.707
clueweb12-0204wb-29-22278,-846.959,-837.482,-845.090,-836.309
clueweb12-0818wb-56-00779,-5810.847,-5712.105,-5809.746,-5785.404
clueweb12-1006wb-18-24177,-8710.757,-8886.326,-9118.758,-9335.201
clueweb12-1901wb-94-34170,-12329.920,-11893.354,-11759.077,-11638.810
clueweb12-1900wb-64-07811,-25360.963,-24231.398,-25121.426,-26005.309
clueweb12-0311wb-35-25942,-669.843,-617.401,-613.311,-617.153
clueweb12-0910wb-64-14087,-1447.078,-1387.929,-1407.052,-1438.819
clueweb12-0103wb-08-15492,-29835.182,-28916.975,-29332.209,-29989.969
clueweb12-0111wb-62-02090,-3265.941,-3114.976,-3057.951,-3073.380
clueweb12-0911wb-03-02724,-2311.282,-2252.904,-2237.370,-2218.682
clueweb12-1212wb-60-01973,-17702.141,-16833.920,-17258.402,-17769.094
clueweb12-0500wb-44-02653,-2325.942,-2300.626,-2350.349,-2346.674
clueweb12-0109wb-15-24583,-16626.502,-16089.828,-16045.283,-15991.182
clueweb12-1019wb-77-12631,-206.205,-205.309,-202.613,-205.154
clueweb12-0205wb-15-08538,-30902.852,-29929.961,-30732.430,-31044.842
clueweb12-0702wb-76-26848,0.000,0.000,0.000,0.000
clueweb12-0813wb-93-04646,-1945.592,-1903.896,-1965.227,-1991.825
clueweb12-0206wb-47-31930,-2449.173,-2411.255,-2405.848,-2489.817
clueweb12-1802wb-32-09509,-184.391,-174.577,-166.899,-163.278
clueweb12-1910wb-21-07983,-70433.773,-68222.422,-66947.086,-65663.977
clueweb12-0608wb-42-17110,-2331.978,-2198.051,-2191.432,-2215.968
clueweb12-1805wb-41-14572,-11154.657,-10705.372,-10628.616,-10739.384
clueweb12-1807wb-25-20800,-1162.359,-1161.206,-1199.259,-1227.304
clueweb12-0304wb-79-06007,-6246.196,-6060.277,-5971.943,-5976.668
clueweb12-1609wb-74-26981,-960.434,-951.424,-990.618,-989.094
clueweb12-1301wb-60-19784,-938.690,-894.684,-896.795,-900.660
clueweb12-1805wb-41-20065,-66165.445,-64359.215,-63416.438,-62040.078
clueweb12-0406wb-29-03150,-13867.525,-13318.900,-13360.976,-13320.438
clueweb12-1812wb-84-09475,-4576.894,-4492.448,-4534.092,-4603.444
clueweb12-1801wb-78-12936,0.000,0.000,0.000,0.000
clueweb12-0917wb-90-27891,-1123144.500,-1104654.375,-1116788.000,-1110620.375
clueweb12-1708wb-28-08033,-4548.295,-4299.489,-4352.680,-4423.333
clueweb12-1803wb-06-04899,-294.846,-290.989,-284.951,-287.942
clueweb12-0808wb-14-01709,-2677.653,-2597.110,-2620.780,-2634.360
clueweb12-1913wb-33-27845,-3265.547,-3061.103,-3034.940,-3107.090
clueweb12-1211wb-96-07849,-3878.343,-3632.581,-3881.035,-3835.241
clueweb12-1100tw-14-09921,-2748.003,-2699.807,-2777.512,-2786.865
clueweb12-1011wb-98-04132,-100059.609,-97302.602,-103263.312,-105027.109
clueweb12-0402wb-05-02988,-1067.642,-1044.613,-1050.656,-1051.984
clueweb12-1813wb-35-12857,-19813.328,-18712.676,-17699.562,-17488.400
clueweb12-0709wb-95-16234,-34163.297,-27783.811,-33366.820,-34412.719
clueweb12-1801wb-07-26182,-103.349,-100.411,-101.586,-99.068
clueweb12-1609wb-67-23892,0.000,0.000,0.000,0.000
clueweb12-1902wb-86-30193,-2068.139,-1903.081,-1892.944,-1998.599
clueweb12-0111wb-48-22572,0.000,0.000,0.000,0.000
clueweb12-1612wb-93-14657,-2705.054,-2607.398,-2543.935,-2558.537
clueweb12-0601wb-05-10493,-4720.431,-4555.617,-4890.026,-5088.569
