filename,n_chv_concepts,n_chv_dsyn_concepts,n_chv_sosy_concepts,avg_chv_value_all,avg_chv_value_dsyn,avg_chv_value_sosy,n_msh_concepts,n_msh_dsyn_concepts,n_msh_sosy_concepts,avg_tree_length_all,avg_tree_length_dsyn,avg_tree_length_sosy
clueweb12-1607wb-17-17175,1467.0,12.0,23.0,0.715,0.648,0.747,741.0,17.0,25.0,5.296,5.059,10.4
clueweb12-0109wb-90-28829,109.0,0.0,0.0,0.739,0.0,0.0,75.0,1.0,0.0,5.013,3.0,0.0
clueweb12-0003wb-36-29002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1800wb-28-15259,85.0,0.0,0.0,0.667,0.0,0.0,61.0,2.0,0.0,6.82,4.0,0.0
clueweb12-0006wb-55-24927,113.0,8.0,1.0,0.732,0.678,0.593,57.0,10.0,1.0,4.86,3.5,6.0
clueweb12-1011wb-40-16718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1907wb-92-07332,29.0,0.0,0.0,0.745,0.0,0.0,15.0,0.0,0.0,4.2,0.0,0.0
clueweb12-0806wb-65-12520,586.0,21.0,26.0,0.782,0.687,0.756,317.0,22.0,21.0,5.562,4.955,7.476
clueweb12-0300tw-60-00579,1011.0,53.0,29.0,0.734,0.731,0.704,600.0,73.0,19.0,5.917,3.74,9.474
clueweb12-0301tw-48-14686,1851.0,31.0,61.0,0.777,0.61,0.796,1042.0,38.0,50.0,6.448,6.263,8.46
clueweb12-0003wb-51-42773,117.0,6.0,7.0,0.792,0.689,0.846,68.0,6.0,2.0,5.147,8.5,4.0
clueweb12-0700wb-51-04241,1467.0,6.0,11.0,0.778,0.688,0.923,743.0,9.0,8.0,5.213,3.333,13.0
clueweb12-0004wb-63-16108,119.0,12.0,1.0,0.686,0.524,0.985,74.0,13.0,0.0,4.486,5.692,0.0
clueweb12-1513wb-74-24106,356.0,1.0,4.0,0.76,0.413,0.955,206.0,2.0,4.0,5.646,14.0,13.0
clueweb12-0717wb-19-10220,47.0,4.0,1.0,0.672,0.595,0.926,31.0,5.0,0.0,4.742,6.6,0.0
clueweb12-0104wb-25-13346,2027.0,74.0,8.0,0.751,0.722,0.83,1397.0,78.0,3.0,5.303,4.346,6.0
clueweb12-0106wb-97-03355,168.0,1.0,5.0,0.732,0.888,0.772,84.0,1.0,3.0,6.833,3.0,9.333
clueweb12-1402wb-33-16636,217.0,2.0,11.0,0.782,0.748,0.625,129.0,2.0,11.0,5.674,9.0,9.727
clueweb12-0104wb-70-21930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1600wb-35-25018,1118.0,41.0,10.0,0.684,0.475,0.743,634.0,59.0,4.0,5.831,5.373,7.25
clueweb12-1405wb-04-03452,19.0,2.0,0.0,0.628,0.399,0.0,11.0,2.0,0.0,6.545,14.0,0.0
clueweb12-1002wb-17-00602,1011.0,87.0,27.0,0.724,0.627,0.707,630.0,92.0,22.0,5.897,4.989,7.318
clueweb12-1200wb-35-16046,244.0,11.0,5.0,0.759,0.631,0.699,153.0,14.0,3.0,7.02,3.929,5.667
clueweb12-1504wb-42-17351,590.0,20.0,13.0,0.775,0.614,0.866,344.0,18.0,8.0,4.994,6.222,11.125
clueweb12-1001wb-97-16081,1118.0,42.0,7.0,0.711,0.534,0.773,593.0,46.0,6.0,5.553,5.065,8.833
clueweb12-0815wb-96-13814,981.0,92.0,21.0,0.724,0.577,0.775,613.0,96.0,18.0,5.79,7.146,6.5
clueweb12-0807wb-56-03211,326.0,17.0,17.0,0.767,0.526,0.809,170.0,18.0,10.0,5.524,6.222,12.1
clueweb12-1805wb-40-13993,203.0,8.0,14.0,0.716,0.436,0.801,108.0,8.0,10.0,6.565,10.0,11.3
clueweb12-0106wb-25-23092,34.0,0.0,0.0,0.801,0.0,0.0,14.0,0.0,0.0,3.714,0.0,0.0
clueweb12-0307wb-49-34039,4309.0,69.0,94.0,0.765,0.696,0.857,2164.0,94.0,72.0,5.466,6.17,11.097
clueweb12-1102wb-20-04647,144.0,5.0,1.0,0.812,0.407,0.91,89.0,6.0,2.0,7.697,15.167,8.0
clueweb12-1808wb-46-28171,215.0,7.0,8.0,0.795,0.719,0.894,108.0,8.0,2.0,5.259,5.75,14.5
clueweb12-0002wb-68-28916,1009.0,2.0,5.0,0.758,0.833,0.926,597.0,6.0,0.0,4.504,6.333,0.0
clueweb12-0916wb-62-06971,1596.0,49.0,0.0,0.735,0.55,0.0,933.0,72.0,0.0,5.205,4.847,0.0
clueweb12-0205wb-03-26801,8814.0,155.0,62.0,0.782,0.769,0.667,4787.0,220.0,43.0,5.648,5.95,9.302
clueweb12-0211wb-54-23561,87.0,8.0,2.0,0.716,0.58,0.527,51.0,7.0,3.0,5.333,5.857,5.667
clueweb12-0408wb-23-20943,207.0,9.0,27.0,0.76,0.54,0.845,131.0,11.0,23.0,5.908,4.364,9.957
clueweb12-0103wb-03-23271,5.0,0.0,0.0,0.717,0.0,0.0,3.0,0.0,0.0,4.667,0.0,0.0
clueweb12-0715wb-59-00229,433.0,6.0,9.0,0.79,0.692,0.696,244.0,7.0,4.0,5.762,8.429,3.5
clueweb12-1400wb-87-14288,868.0,89.0,18.0,0.649,0.515,0.782,460.0,86.0,11.0,6.841,11.733,4.636
clueweb12-1700wb-09-31785,222.0,9.0,5.0,0.794,0.695,0.946,112.0,10.0,3.0,5.295,5.2,9.0
clueweb12-1705wb-98-12584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0703wb-71-07758,155.0,9.0,12.0,0.756,0.678,0.878,72.0,13.0,11.0,6.333,5.692,7.455
clueweb12-1300tw-66-15768,497.0,5.0,0.0,0.713,0.741,0.0,308.0,6.0,0.0,5.003,3.167,0.0
clueweb12-1116wb-24-07677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1904wb-23-12545,279.0,11.0,11.0,0.784,0.888,0.781,155.0,13.0,6.0,4.11,3.385,6.667
clueweb12-0000wb-42-01119,123.0,0.0,1.0,0.726,0.0,0.852,51.0,0.0,0.0,7.51,0.0,0.0
clueweb12-1400wb-23-01572,260.0,31.0,5.0,0.736,0.603,0.723,195.0,31.0,4.0,6.164,4.935,8.75
clueweb12-0001wb-04-22227,307.0,26.0,17.0,0.735,0.61,0.678,180.0,25.0,13.0,5.478,4.0,7.077
clueweb12-0913wb-77-05774,2580.0,28.0,1.0,0.732,0.643,0.897,1153.0,31.0,3.0,6.239,14.677,9.667
clueweb12-1207wb-97-10522,555.0,1.0,3.0,0.793,0.413,0.817,282.0,2.0,1.0,4.635,14.0,13.0
clueweb12-1704wb-49-01186,26.0,0.0,0.0,0.676,0.0,0.0,17.0,0.0,0.0,7.118,0.0,0.0
clueweb12-1902wb-58-09500,487.0,7.0,15.0,0.706,0.712,0.866,297.0,9.0,15.0,7.542,5.222,10.4
clueweb12-1910wb-38-09248,398.0,25.0,1.0,0.756,0.587,0.571,227.0,27.0,2.0,5.775,4.444,3.0
clueweb12-1407wb-43-04877,61.0,2.0,4.0,0.761,0.681,0.834,40.0,2.0,4.0,4.8,4.5,9.25
clueweb12-0309wb-18-27455,180.0,1.0,1.0,0.806,0.888,0.926,109.0,1.0,0.0,5.376,4.0,0.0
clueweb12-0307wb-00-21169,23.0,1.0,0.0,0.854,0.888,0.0,12.0,1.0,0.0,4.25,3.0,0.0
clueweb12-1312wb-38-08016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0202wb-77-02618,240.0,5.0,33.0,0.785,0.473,0.828,138.0,5.0,29.0,6.087,6.0,8.586
clueweb12-1609wb-86-12649,164.0,4.0,3.0,0.806,0.836,0.877,90.0,6.0,2.0,5.156,3.0,4.5
clueweb12-0601wb-39-05979,359.0,19.0,32.0,0.751,0.682,0.919,230.0,23.0,25.0,5.83,4.565,12.08
clueweb12-1707wb-63-01698,327.0,15.0,19.0,0.718,0.537,0.898,206.0,16.0,16.0,6.495,7.75,12.062
clueweb12-1515wb-32-13221,230.0,6.0,6.0,0.71,0.494,0.942,131.0,7.0,8.0,5.038,3.857,9.5
clueweb12-1200tw-10-06771,294.0,4.0,2.0,0.785,0.562,0.94,176.0,5.0,2.0,5.057,8.6,10.5
clueweb12-1703wb-06-11717,2663.0,120.0,120.0,0.775,0.733,0.776,1844.0,140.0,90.0,5.269,5.571,8.778
clueweb12-0100tw-76-12313,101.0,2.0,5.0,0.783,0.676,0.905,57.0,3.0,3.0,6.0,4.333,13.0
clueweb12-0206wb-98-30157,614.0,19.0,22.0,0.751,0.74,0.782,432.0,22.0,12.0,6.546,5.409,6.5
clueweb12-1705wb-28-07881,37.0,2.0,4.0,0.738,0.597,0.781,21.0,2.0,3.0,8.19,15.5,11.0
clueweb12-1802wb-70-13152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0108wb-31-07244,186.0,1.0,11.0,0.716,0.518,0.682,119.0,4.0,9.0,5.613,3.25,6.444
clueweb12-0000tw-21-08810,209.0,1.0,0.0,0.811,0.587,0.0,126.0,2.0,0.0,3.865,7.0,0.0
clueweb12-0008wb-14-18961,93.0,3.0,1.0,0.72,0.888,0.955,65.0,3.0,1.0,4.031,3.0,13.0
clueweb12-1402wb-07-05837,304.0,29.0,2.0,0.718,0.53,0.796,214.0,28.0,2.0,4.967,4.786,14.0
clueweb12-0106wb-56-09907,133.0,14.0,0.0,0.77,0.772,0.0,74.0,15.0,0.0,4.824,5.4,0.0
clueweb12-0511wb-15-03323,304.0,27.0,7.0,0.758,0.596,0.887,213.0,28.0,5.0,5.385,4.607,11.0
clueweb12-1714wb-67-23600,514.0,26.0,13.0,0.754,0.564,0.799,294.0,28.0,9.0,6.344,10.036,7.0
clueweb12-0905wb-29-28054,189.0,9.0,13.0,0.783,0.631,0.707,113.0,8.0,9.0,6.124,4.875,6.556
clueweb12-1312wb-56-03760,158.0,2.0,3.0,0.762,0.737,0.837,98.0,2.0,2.0,5.418,3.0,11.5
clueweb12-0501wb-21-08876,681.0,4.0,2.0,0.696,0.568,0.444,328.0,4.0,1.0,5.396,6.75,12.0
clueweb12-1711wb-37-30376,147.0,2.0,2.0,0.751,0.888,0.945,76.0,2.0,2.0,5.171,3.0,14.5
clueweb12-1400wb-82-15919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0202wb-03-08785,12.0,0.0,0.0,0.883,0.0,0.0,5.0,0.0,0.0,6.2,0.0,0.0
clueweb12-1909wb-86-29195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0407wb-68-30773,221.0,0.0,1.0,0.717,0.0,0.881,120.0,1.0,1.0,3.733,4.0,4.0
clueweb12-0000wb-70-17635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1808wb-49-05819,49.0,5.0,0.0,0.741,0.636,0.0,25.0,5.0,0.0,5.12,7.6,0.0
clueweb12-0305wb-77-28516,15112.0,558.0,529.0,0.762,0.615,0.773,9383.0,607.0,389.0,5.261,6.145,8.794
clueweb12-0100tw-16-19548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1800wb-92-31366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0815wb-64-22645,238.0,1.0,4.0,0.755,0.9,0.816,124.0,2.0,2.0,5.702,4.0,9.0
clueweb12-0200tw-66-08246,130.0,1.0,4.0,0.782,0.888,0.955,88.0,2.0,6.0,6.216,5.5,10.5
clueweb12-0815wb-22-03511,18.0,1.0,0.0,0.706,0.327,0.0,16.0,1.0,0.0,7.312,22.0,0.0
clueweb12-0306wb-24-18082,13.0,0.0,0.0,0.726,0.0,0.0,7.0,0.0,0.0,4.429,0.0,0.0
clueweb12-1513wb-58-30978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0009wb-99-25891,835.0,9.0,12.0,0.789,0.48,0.842,436.0,16.0,7.0,5.7,7.625,8.143
clueweb12-1500wb-53-02726,18.0,0.0,0.0,0.837,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
clueweb12-0004wb-87-01176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0008wb-27-23684,41.0,0.0,0.0,0.801,0.0,0.0,30.0,0.0,0.0,7.7,0.0,0.0
clueweb12-0501wb-64-17946,34.0,3.0,0.0,0.716,0.648,0.0,24.0,3.0,0.0,4.792,4.0,0.0
clueweb12-1300tw-04-04045,151.0,21.0,13.0,0.758,0.684,0.913,110.0,21.0,8.0,5.845,5.714,7.625
clueweb12-1904wb-58-05223,352.0,9.0,1.0,0.798,0.888,0.657,200.0,9.0,1.0,3.75,3.0,3.0
clueweb12-0103wb-71-16556,1027.0,31.0,17.0,0.68,0.646,0.64,629.0,31.0,15.0,6.052,4.29,5.133
clueweb12-0911wb-80-17256,3106.0,106.0,38.0,0.739,0.591,0.763,1833.0,112.0,21.0,5.674,4.562,6.333
clueweb12-0303wb-28-19014,198.0,1.0,1.0,0.795,0.888,0.926,127.0,1.0,0.0,3.843,3.0,0.0
clueweb12-0816wb-59-02357,215.0,0.0,8.0,0.772,0.0,0.559,135.0,2.0,8.0,6.356,4.0,9.0
clueweb12-0301wb-13-00477,385.0,4.0,0.0,0.721,0.678,0.0,172.0,4.0,0.0,4.628,3.0,0.0
clueweb12-0408wb-38-10341,145.0,12.0,3.0,0.735,0.48,0.955,98.0,12.0,3.0,5.469,6.5,13.0
clueweb12-0012wb-56-18085,809.0,7.0,17.0,0.797,0.885,0.696,319.0,10.0,10.0,7.47,3.8,10.4
clueweb12-1617wb-25-19696,1022.0,57.0,5.0,0.656,0.543,0.54,580.0,60.0,5.0,5.597,5.25,7.8
clueweb12-0713wb-47-10628,34.0,0.0,0.0,0.78,0.0,0.0,20.0,1.0,0.0,5.6,3.0,0.0
clueweb12-0110wb-41-05714,727.0,9.0,8.0,0.752,0.496,0.905,373.0,12.0,5.0,4.708,3.667,12.4
clueweb12-0509wb-22-19380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1206wb-37-15014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0812wb-26-16112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1907wb-03-07146,96.0,7.0,7.0,0.746,0.455,0.84,65.0,6.0,7.0,5.954,9.333,10.286
clueweb12-1907wb-87-09643,135.0,6.0,14.0,0.817,0.64,0.874,76.0,7.0,9.0,6.053,5.571,11.556
clueweb12-0200tw-72-14910,1495.0,42.0,11.0,0.712,0.688,0.787,816.0,46.0,10.0,5.268,4.652,9.5
clueweb12-0500wb-64-20866,7229.0,201.0,124.0,0.776,0.618,0.815,4099.0,229.0,75.0,5.505,8.572,6.773
clueweb12-0711wb-75-28927,119.0,0.0,1.0,0.8,0.0,0.955,80.0,0.0,1.0,4.713,0.0,13.0
clueweb12-1106wb-72-15098,4591.0,71.0,87.0,0.774,0.549,0.838,2417.0,96.0,64.0,5.748,7.677,10.547
clueweb12-1511wb-08-07320,360.0,30.0,15.0,0.746,0.647,0.749,216.0,20.0,10.0,5.366,7.15,7.6
clueweb12-1615wb-13-12622,3019.0,34.0,56.0,0.759,0.742,0.702,1801.0,40.0,42.0,5.572,4.325,10.214
clueweb12-1700wb-18-18841,132.0,0.0,0.0,0.813,0.0,0.0,58.0,0.0,0.0,5.103,0.0,0.0
clueweb12-1904wb-73-14596,313.0,1.0,1.0,0.76,0.888,0.595,193.0,1.0,1.0,4.876,3.0,10.0
clueweb12-0800wb-36-03385,129.0,3.0,0.0,0.76,0.327,0.0,83.0,3.0,0.0,5.386,8.0,0.0
clueweb12-1200wb-32-15853,449.0,7.0,13.0,0.786,0.701,0.817,221.0,15.0,8.0,5.421,6.8,11.0
clueweb12-0705wb-85-26197,146.0,6.0,7.0,0.772,0.441,0.735,83.0,7.0,5.0,5.699,4.714,6.8
clueweb12-1912wb-66-21310,15.0,0.0,0.0,0.742,0.0,0.0,10.0,0.0,0.0,4.4,0.0,0.0
clueweb12-0406wb-14-06510,2766.0,106.0,55.0,0.728,0.619,0.79,1624.0,115.0,50.0,5.959,5.322,8.24
clueweb12-0107wb-80-22495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0105wb-23-27687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1910wb-69-32397,638.0,23.0,46.0,0.748,0.594,0.758,298.0,43.0,40.0,5.946,5.047,8.7
clueweb12-0814wb-95-24293,12.0,0.0,0.0,0.786,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
clueweb12-0101wb-57-23471,208.0,14.0,0.0,0.643,0.512,0.0,123.0,13.0,0.0,5.049,4.538,0.0
clueweb12-1807wb-16-01572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1300wb-53-21165,67.0,0.0,2.0,0.737,0.0,0.79,35.0,0.0,1.0,6.371,0.0,10.0
clueweb12-1516wb-34-30265,276.0,10.0,13.0,0.709,0.531,0.799,158.0,11.0,12.0,5.462,7.364,8.167
clueweb12-0308wb-71-09479,56.0,0.0,0.0,0.765,0.0,0.0,28.0,0.0,0.0,5.714,0.0,0.0
clueweb12-0502wb-38-35278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0305wb-11-03000,23.0,0.0,0.0,0.524,0.0,0.0,18.0,1.0,0.0,9.556,4.0,0.0
clueweb12-0002wb-19-33090,132.0,0.0,0.0,0.767,0.0,0.0,67.0,0.0,0.0,3.851,0.0,0.0
clueweb12-0502wb-94-10334,3240.0,11.0,4.0,0.798,0.662,0.808,2034.0,16.0,2.0,4.954,5.438,4.0
clueweb12-0814wb-63-03462,76.0,1.0,0.0,0.751,0.497,0.0,51.0,1.0,0.0,4.275,5.0,0.0
clueweb12-0004wb-64-06792,232.0,26.0,1.0,0.709,0.618,0.571,131.0,21.0,0.0,5.389,4.762,0.0
clueweb12-0714wb-41-20831,4066.0,146.0,27.0,0.783,0.76,0.773,2573.0,176.0,18.0,4.79,4.33,10.222
clueweb12-1902wb-09-23272,157.0,1.0,1.0,0.83,0.579,0.955,85.0,1.0,1.0,4.024,11.0,8.0
clueweb12-1403wb-17-04474,412.0,43.0,5.0,0.686,0.579,0.773,203.0,32.0,5.0,6.182,5.312,6.2
clueweb12-0210wb-46-03179,217.0,4.0,16.0,0.745,0.719,0.614,129.0,6.0,15.0,5.93,5.0,8.4
clueweb12-1712wb-19-15254,294.0,2.0,22.0,0.753,0.512,0.707,180.0,6.0,19.0,7.006,12.0,7.211
clueweb12-0108wb-55-00713,232.0,15.0,7.0,0.692,0.616,0.651,155.0,16.0,6.0,4.755,3.812,5.833
clueweb12-0000wb-06-32108,3417.0,61.0,118.0,0.803,0.634,0.857,1893.0,60.0,86.0,5.845,6.75,10.453
clueweb12-1218wb-46-09864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1211wb-83-12899,151.0,7.0,2.0,0.727,0.576,0.955,90.0,14.0,2.0,5.489,5.357,13.0
clueweb12-1103wb-42-13491,2071.0,30.0,23.0,0.707,0.511,0.915,942.0,32.0,18.0,5.149,8.188,12.167
clueweb12-0605wb-37-24134,5246.0,89.0,92.0,0.761,0.771,0.733,2985.0,100.0,68.0,5.484,4.68,8.0
clueweb12-1913wb-56-15659,425.0,5.0,8.0,0.788,0.498,0.846,215.0,5.0,8.0,6.098,13.0,10.375
clueweb12-0800wb-22-05314,15.0,0.0,0.0,0.767,0.0,0.0,10.0,0.0,0.0,4.6,0.0,0.0
clueweb12-0011wb-98-28471,5234.0,61.0,100.0,0.813,0.561,0.776,2869.0,66.0,46.0,6.095,11.985,8.674
clueweb12-1813wb-61-11233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0200tw-90-15318,50.0,0.0,1.0,0.761,0.0,0.595,24.0,0.0,1.0,6.75,0.0,10.0
clueweb12-1812wb-57-10294,455.0,49.0,16.0,0.738,0.643,0.861,305.0,50.0,12.0,5.223,6.02,9.417
clueweb12-1205wb-03-07700,416.0,8.0,12.0,0.766,0.533,0.831,264.0,9.0,9.0,5.242,4.222,9.222
clueweb12-0007wb-57-30718,284.0,4.0,4.0,0.752,0.517,0.865,169.0,4.0,4.0,5.243,3.0,12.25
clueweb12-1907wb-40-18277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1211wb-97-25032,48.0,0.0,0.0,0.733,0.0,0.0,21.0,2.0,0.0,4.19,3.0,0.0
clueweb12-0100tw-07-19424,706.0,30.0,13.0,0.763,0.551,0.758,378.0,30.0,5.0,6.545,5.833,8.0
clueweb12-1804wb-62-30425,1673.0,71.0,51.0,0.752,0.594,0.703,1041.0,77.0,38.0,5.975,6.0,6.737
clueweb12-0009wb-78-32415,101.0,4.0,0.0,0.743,0.694,0.0,59.0,4.0,0.0,3.678,5.0,0.0
clueweb12-0003wb-54-00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1500wb-77-21121,114.0,7.0,3.0,0.738,0.922,0.711,69.0,0.0,3.0,5.072,0.0,3.0
clueweb12-1602wb-16-17778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1911wb-63-11009,336.0,0.0,2.0,0.718,0.0,0.763,189.0,0.0,1.0,5.963,0.0,13.0
clueweb12-1614wb-71-02710,23.0,1.0,3.0,0.8,0.888,0.96,14.0,2.0,3.0,5.929,5.0,9.0
clueweb12-1609wb-55-22582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-1703wb-93-02530,114.0,1.0,0.0,0.752,0.678,0.0,52.0,1.0,0.0,5.058,3.0,0.0
clueweb12-0206wb-70-09554,440.0,11.0,15.0,0.701,0.679,0.725,294.0,12.0,15.0,7.432,5.0,5.333
clueweb12-0408wb-61-02505,1605.0,34.0,15.0,0.698,0.627,0.76,915.0,46.0,15.0,6.373,4.804,6.4
clueweb12-0500wb-48-28710,90.0,0.0,0.0,0.808,0.0,0.0,61.0,0.0,0.0,4.393,0.0,0.0
clueweb12-0011wb-37-00223,28.0,0.0,0.0,0.78,0.0,0.0,19.0,1.0,0.0,3.842,7.0,0.0
clueweb12-1201wb-92-16552,50.0,2.0,0.0,0.751,0.351,0.0,29.0,2.0,0.0,7.414,5.0,0.0
clueweb12-0404wb-56-20623,156.0,3.0,2.0,0.705,0.424,0.955,96.0,8.0,2.0,5.042,3.625,13.0
clueweb12-0912wb-13-05932,5.0,0.0,1.0,0.868,0.0,0.91,4.0,0.0,1.0,5.25,0.0,8.0
clueweb12-1608wb-57-04010,45.0,4.0,4.0,0.73,0.703,0.755,23.0,5.0,4.0,6.043,8.4,8.5
clueweb12-1513wb-37-00535,432.0,12.0,10.0,0.736,0.8,0.792,295.0,13.0,7.0,5.875,4.769,9.143
clueweb12-1300wb-97-08382,27.0,0.0,0.0,0.811,0.0,0.0,19.0,1.0,0.0,5.263,3.0,0.0
clueweb12-0002wb-72-32175,245.0,1.0,1.0,0.839,0.327,0.681,113.0,2.0,0.0,5.681,13.0,0.0
clueweb12-1012wb-82-12983,137.0,2.0,3.0,0.812,0.541,0.744,81.0,2.0,0.0,5.568,5.0,0.0
clueweb12-0101wb-64-12901,99.0,0.0,0.0,0.805,0.0,0.0,57.0,0.0,0.0,5.807,0.0,0.0
clueweb12-1211wb-29-16368,85.0,0.0,4.0,0.754,0.0,0.595,49.0,0.0,4.0,4.327,0.0,10.0
clueweb12-1900tw-55-12858,461.0,5.0,51.0,0.75,0.528,0.71,230.0,5.0,17.0,6.317,9.4,5.824
clueweb12-0603wb-65-02165,3190.0,46.0,38.0,0.783,0.685,0.697,1608.0,48.0,22.0,5.757,6.542,7.364
clueweb12-0110wb-89-29731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0100wb-49-03880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clueweb12-0001wb-83-37955,113.0,0.0,0.0,0.75,0.0,0.0,54.0,0.0,0.0,5.296,0.0,0.0
clueweb12-0917wb-85-02424,675.0,6.0,9.0,0.727,0.587,0.81,371.0,8.0,7.0,6.019,5.875,8.0
clueweb12-0201wb-85-15531,123.0,2.0,0.0,0.719,0.675,0.0,92.0,1.0,0.0,4.685,3.0,0.0
clueweb12-0711wb-08-16437,272.0,1.0,0.0,0.794,0.55,0.0,128.0,1.0,0.0,4.383,3.0,0.0
clueweb12-0005wb-04-04004,305.0,11.0,3.0,0.721,0.559,0.69,173.0,11.0,3.0,5.191,4.545,9.0
clueweb12-0202wb-95-21471,486.0,1.0,15.0,0.795,0.641,0.875,264.0,2.0,9.0,4.792,8.0,11.556
clueweb12-1808wb-13-08108,903.0,25.0,21.0,0.78,0.606,0.766,467.0,27.0,15.0,5.086,5.0,8.667
clueweb12-1903wb-29-05048,2996.0,77.0,30.0,0.762,0.651,0.731,1721.0,88.0,14.0,5.832,6.511,6.929
clueweb12-0900tw-91-06780,2085.0,41.0,70.0,0.778,0.761,0.861,1099.0,51.0,76.0,5.531,4.137,10.605
clueweb12-1613wb-68-09962,1342.0,13.0,4.0,0.698,0.504,0.785,752.0,21.0,2.0,5.944,6.143,2.5
clueweb12-0204wb-70-08460,24.0,2.0,0.0,0.773,0.701,0.0,15.0,2.0,0.0,4.8,4.0,0.0
clueweb12-0811wb-43-14210,69.0,1.0,0.0,0.786,0.407,0.0,36.0,1.0,0.0,5.333,5.0,0.0
clueweb12-0203wb-77-10591,104.0,2.0,0.0,0.716,0.888,0.0,69.0,2.0,0.0,4.812,3.0,0.0
clueweb12-1706wb-39-28955,797.0,9.0,21.0,0.709,0.663,0.612,451.0,14.0,14.0,6.177,5.643,8.143
clueweb12-0500wb-29-18938,536.0,8.0,2.0,0.723,0.593,0.831,364.0,8.0,0.0,4.953,4.0,0.0
clueweb12-1806wb-27-12416,1510.0,25.0,36.0,0.792,0.637,0.852,885.0,29.0,24.0,5.942,6.966,7.25
clueweb12-0612wb-49-27365,202.0,25.0,1.0,0.747,0.545,0.955,140.0,25.0,1.0,5.629,8.4,13.0
clueweb12-0307wb-34-24924,262.0,5.0,6.0,0.733,0.839,0.696,148.0,5.0,5.0,7.101,3.4,6.4
clueweb12-0814wb-94-07242,856.0,47.0,15.0,0.713,0.535,0.607,468.0,57.0,13.0,6.216,6.018,10.923
clueweb12-0911wb-14-27228,2014.0,54.0,30.0,0.712,0.708,0.731,1200.0,63.0,25.0,5.452,5.016,7.92
clueweb12-0917wb-66-02930,234.0,3.0,0.0,0.742,0.61,0.0,135.0,3.0,0.0,5.6,3.0,0.0
clueweb12-0205wb-67-07360,47.0,0.0,2.0,0.83,0.0,0.9,21.0,1.0,2.0,5.857,4.0,6.0
