filename,n_abbrs,n_as,n_blockquotes,n_bolds,n_cites,n_divs,n_dls,n_forms,n_h1s,n_h2s,n_h3s,n_h4s,n_h5s,n_h6s,n_hs,n_imgs,n_inputs,n_links,n_lists,n_ols,n_ps,n_qs,n_scripts,n_spans,n_table,n_uls
clueweb12-1210wb-71-04715,0,77,0,0,0,14,0,0,1,3,3,0,1,0,8,7,0,1,2,0,8,0,7,0,1,2
clueweb12-0101wb-56-22552,0,23,0,14,0,2,0,2,0,1,0,0,0,0,1,21,10,1,0,0,43,0,6,1,7,0
clueweb12-1516wb-75-02376,0,17,0,6,0,3,0,1,0,0,3,0,0,0,3,13,3,1,0,0,66,0,16,7,10,0
clueweb12-0600tw-46-20137,0,132,0,0,0,39,1,1,1,1,7,0,0,0,9,8,4,9,7,0,29,0,19,9,1,6
clueweb12-1303wb-65-17456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,0,1,1,0
clueweb12-1306wb-53-25871,0,11,0,0,0,14,0,1,1,6,0,0,0,0,7,7,2,1,3,0,17,0,4,1,3,3
clueweb12-1614wb-90-14771,2,216,2,36,0,100,0,2,0,0,2,0,0,0,2,135,4,51,11,0,48,0,11,22,14,11
clueweb12-0109wb-45-10150,0,26,0,0,0,13,0,0,1,0,0,0,0,0,1,1,0,1,0,0,12,0,7,0,7,0
clueweb12-1601wb-49-06775,0,136,0,0,0,40,0,2,5,16,0,0,0,0,21,25,6,10,8,0,114,0,13,30,0,8
clueweb12-1714wb-94-02423,2,108,0,0,0,47,0,0,1,13,0,0,0,0,14,1,0,9,10,0,53,0,3,18,0,10
clueweb12-0301wb-74-11462,0,129,0,4,0,31,0,1,5,5,0,0,0,0,10,9,8,4,21,0,2,0,17,7,3,21
clueweb12-0909wb-44-28517,0,20,0,2,0,23,0,2,1,0,0,0,0,0,1,9,5,2,1,0,6,0,14,5,2,1
clueweb12-0012wb-72-21290,0,192,0,1,0,93,3,7,1,9,8,21,22,4,61,4,19,7,25,0,90,0,16,36,10,22
clueweb12-0608wb-06-02186,0,100,0,23,0,5,0,2,0,0,0,0,0,0,0,79,3,0,0,0,6,0,20,91,40,0
clueweb12-1309wb-42-08610,0,206,0,0,0,58,0,1,1,6,6,0,0,0,13,6,2,11,3,0,0,0,9,36,1,3
clueweb12-0406wb-17-10269,0,232,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,1,1,1,0
clueweb12-0005wb-18-19862,0,15,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,172,0,2,0,2,0
clueweb12-0008wb-96-28916,0,68,0,0,0,23,0,0,1,0,1,3,0,0,5,124,0,2,5,1,323,0,9,0,9,4
clueweb12-1504wb-63-09673,0,741,0,26,0,291,0,2,2,21,0,0,0,0,23,248,17,7,11,1,168,0,9,10,737,10
clueweb12-1506wb-57-26019,0,41,0,0,0,39,0,1,2,1,2,0,4,0,9,5,3,17,5,0,41,0,23,8,0,5
clueweb12-1614wb-96-11434,0,53,0,0,0,19,0,0,0,1,3,0,0,0,4,2,0,3,9,0,2,0,10,0,0,9
clueweb12-0012wb-60-07554,0,145,0,1,0,4,0,3,0,0,1,0,0,0,1,54,7,3,1,0,5,0,8,2,13,1
clueweb12-0000wb-66-02967,0,94,0,1,1,49,0,1,1,1,7,0,3,0,12,6,2,3,17,2,21,1,30,3,0,15
clueweb12-1209wb-20-28507,0,145,0,2,0,183,0,4,1,2,0,9,24,0,36,26,11,10,32,0,29,0,33,67,6,32
clueweb12-1713wb-35-24564,0,123,0,3,0,58,0,1,1,0,5,0,0,0,6,37,18,6,18,0,15,0,20,5,3,18
clueweb12-0009wb-12-22579,0,50,3,0,0,13,0,0,1,0,0,0,0,0,1,18,0,9,2,0,77,0,1,22,0,2
clueweb12-0204wb-74-01316,0,278,0,3,0,4,0,0,1,2,248,4,0,0,255,5,1,1,2,0,11,0,10,0,10,2
clueweb12-1806wb-57-26336,0,185,0,0,0,140,0,2,0,12,16,0,0,0,28,50,5,15,27,1,87,0,52,54,0,26
clueweb12-1116wb-79-02951,0,142,0,51,0,74,0,1,0,0,0,0,0,0,0,90,4,5,4,0,266,0,4,832,43,4
clueweb12-0712wb-86-02792,0,207,0,19,0,239,0,5,2,5,6,0,0,0,13,71,50,5,5,2,17,1,26,177,3,3
clueweb12-0107wb-16-00546,0,48,0,0,0,39,0,1,1,16,2,0,0,0,19,5,2,8,4,0,51,0,5,35,0,4
clueweb12-1116wb-74-05997,0,234,0,0,0,14,0,0,2,0,0,0,0,0,2,0,0,5,7,0,72,0,4,1,0,7
clueweb12-1012wb-09-15307,0,31,0,0,0,15,0,0,7,4,3,0,0,0,14,6,0,1,1,0,9,0,6,16,3,1
clueweb12-0201wb-47-21946,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
clueweb12-1512wb-86-11053,0,829,0,0,0,1003,0,1,2,6,8,0,0,0,16,0,134,6,4,0,517,0,15,386,0,4
clueweb12-1000tw-19-10060,1,99,0,0,0,42,0,2,1,10,1,0,0,0,12,14,7,11,19,0,21,0,15,0,5,19
clueweb12-0303wb-92-12272,0,369,0,0,0,103,0,3,1,9,0,0,0,0,10,4,11,12,18,0,18,0,9,510,0,18
clueweb12-1309wb-41-30182,0,209,1,9,0,271,0,4,1,1,2,16,16,0,36,197,9,9,38,0,10,0,66,101,1,38
clueweb12-0300tw-60-00579,0,69,0,66,0,26,0,2,0,0,0,1,0,0,1,33,5,1,0,0,91,0,12,350,2,0
clueweb12-0103wb-54-14297,0,83,0,4,0,8,0,2,1,0,3,0,0,0,4,71,9,4,0,0,41,0,9,6,6,0
clueweb12-0111wb-51-15156,0,135,0,0,0,74,0,2,1,7,16,0,0,0,24,27,2,8,12,2,42,0,24,20,0,10
clueweb12-1407wb-15-10238,2,242,0,0,0,39,0,0,1,5,7,0,0,0,13,0,0,11,8,0,5,0,5,62,0,8
clueweb12-0307wb-25-14814,0,83,0,0,0,65,0,0,1,5,3,0,0,0,9,13,0,8,3,0,50,0,14,12,0,3
clueweb12-0200wb-43-12169,0,46,0,13,0,17,0,0,6,11,0,0,0,0,17,1,0,2,3,0,9,0,0,0,0,3
clueweb12-1215wb-40-18153,0,37,0,14,0,15,0,1,3,0,0,0,0,0,3,14,0,1,1,0,0,0,0,7,12,1
clueweb12-0715wb-00-21908,0,251,1,0,1,43,0,1,1,2,0,2,0,0,5,10,12,2,3,0,12,0,13,2,0,3
clueweb12-0003wb-49-13344,0,102,0,4,0,51,0,2,1,0,0,1,3,0,5,6,11,3,21,2,10,0,30,7,0,19
clueweb12-0309wb-41-10186,0,8,0,22,0,12,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,1,1,7,0
clueweb12-0200wb-76-19509,0,41,0,0,0,8,0,1,1,1,5,1,0,0,8,23,0,1,12,6,16,0,2,0,4,6
clueweb12-1414wb-07-07020,3,38,0,0,0,43,0,2,2,0,6,0,0,0,8,6,12,15,8,0,28,0,8,16,0,8
clueweb12-0012wb-39-05335,0,101,0,2,0,54,2,2,1,0,2,0,0,0,3,9,11,3,21,2,20,1,29,4,0,17
clueweb12-1800wb-24-22985,0,31,0,0,0,26,0,1,0,2,0,0,0,0,2,1,2,12,2,0,1,0,6,10,0,2
clueweb12-0000wb-15-21867,0,56,0,268,0,8,0,3,0,1,0,0,0,0,1,30,16,0,0,0,0,0,9,0,7,0
clueweb12-0612wb-17-33652,0,69,0,0,0,90,0,1,1,3,2,0,0,0,6,12,4,3,13,0,7,0,22,2,0,13
clueweb12-1806wb-61-23516,0,67,0,32,0,70,1,1,1,0,3,0,0,0,4,61,1,8,16,0,27,0,9,45,41,15
clueweb12-1214wb-36-30172,0,110,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,22,0,9,0,8,0
clueweb12-0010wb-84-11090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0701wb-85-17300,0,179,0,0,0,102,0,1,0,1,7,0,0,0,8,19,15,10,13,0,18,0,19,21,14,13
clueweb12-0006wb-53-13839,0,18,1,45,0,1,40,0,0,11,0,8,0,0,19,12,0,1,42,2,41,0,2,14,2,0
clueweb12-0502wb-31-18444,0,194,0,24,0,26,2,1,0,0,0,4,8,0,12,75,12,5,11,0,84,0,27,126,21,9
clueweb12-1414wb-84-10394,0,83,0,0,0,18,0,1,0,2,0,0,0,0,2,21,4,4,0,0,107,0,4,5,0,0
clueweb12-1006wb-56-20495,0,106,0,0,0,83,0,1,1,1,2,0,0,0,4,12,3,19,21,0,17,0,25,95,1,21
clueweb12-0310wb-63-11582,0,249,4,4,0,143,0,1,1,14,2,0,0,0,17,0,4,6,6,0,4,0,5,10,1,6
clueweb12-1709wb-74-29837,0,208,0,23,0,41,0,3,2,0,1,0,0,0,3,87,8,8,2,0,15,0,26,66,28,2
clueweb12-1800wb-84-03871,0,43,0,4,0,102,0,2,1,1,0,0,0,0,2,7,7,23,8,0,22,0,9,13,0,8
clueweb12-1715wb-51-27078,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,2,0,10,0,2,7,4,2
clueweb12-0800wb-22-05286,0,76,0,0,0,46,0,1,0,4,6,0,0,0,10,15,4,5,2,0,6,0,14,34,16,2
clueweb12-1802wb-40-06753,0,77,0,3,0,72,0,1,8,8,1,6,0,0,23,4,3,2,6,0,67,0,16,9,0,6
clueweb12-0002wb-11-11162,0,46,0,38,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,148,0,2,0,4,3
clueweb12-0406wb-54-26110,0,123,0,2,0,39,0,2,1,1,1,0,0,0,3,10,8,3,7,0,0,0,23,6,0,7
clueweb12-0404wb-46-14461,0,60,0,0,0,131,1,2,1,0,0,1,0,0,2,6,5,4,7,0,14,0,37,23,11,6
clueweb12-1802wb-01-10535,0,127,0,0,0,80,0,1,2,1,4,0,0,0,7,26,5,11,16,0,59,0,64,2,0,16
clueweb12-0207wb-95-28910,0,450,0,0,0,26,0,1,0,0,0,1,2,0,3,16,5,3,2,0,1,0,9,13,9,2
clueweb12-0715wb-77-09355,0,194,3,0,0,139,0,1,2,16,0,0,0,0,18,15,4,6,13,1,44,0,17,57,0,12
clueweb12-0008wb-63-12212,0,89,0,5,0,53,0,2,1,4,0,1,1,0,7,6,11,3,17,3,13,0,27,7,0,14
clueweb12-0000wb-66-23840,0,16,0,12,0,12,0,3,1,8,0,0,0,0,9,3,10,0,0,0,12,0,8,1,6,0
clueweb12-0303wb-58-16225,0,76,0,24,0,44,0,0,0,0,0,0,0,0,0,62,0,1,14,0,51,0,17,16,27,14
clueweb12-0108wb-19-14629,0,14,0,3,0,6,0,2,1,0,0,0,0,0,1,24,12,1,0,0,7,0,3,1,3,0
clueweb12-1608wb-67-16672,0,283,0,0,0,484,0,3,1,1,0,0,0,0,2,228,21,10,16,0,7,0,21,55,2,16
clueweb12-1416wb-53-12374,0,50,0,59,0,28,0,1,1,1,0,0,0,0,2,39,11,0,0,0,44,0,1,0,13,0
clueweb12-0600wb-95-04030,0,57,1,18,0,1,0,0,1,0,0,0,0,0,1,24,0,0,1,0,75,0,0,7,7,1
clueweb12-0712wb-26-09062,0,3,0,12,0,8,0,0,1,1,24,0,0,0,26,8,0,1,2,0,10,0,15,0,8,2
clueweb12-0403wb-99-22809,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,121,0,0,0,154,0,0,0,0,0
clueweb12-1300wb-53-24682,0,160,0,0,0,71,0,7,0,2,5,5,10,6,22,26,60,5,20,0,29,0,59,20,0,20
clueweb12-0109wb-28-16655,0,21,0,57,0,24,0,1,0,0,0,0,0,0,0,41,17,1,16,0,118,0,7,659,34,16
clueweb12-1101wb-92-21770,0,98,0,36,0,207,0,2,1,0,0,0,0,0,1,28,6,1,3,0,13,0,3,3,0,3
clueweb12-0714wb-45-18503,1,100,0,0,0,21,0,3,1,2,7,3,0,0,13,2,9,11,5,0,14,0,8,0,0,5
clueweb12-0206wb-66-09036,0,52,0,62,0,38,0,3,1,0,1,0,0,0,2,16,21,4,5,0,65,0,13,7,10,5
clueweb12-1810wb-63-10507,0,614,0,0,0,51,1,2,0,1,1,4,0,0,6,6,3,9,101,2,8,0,23,592,0,98
clueweb12-1401wb-06-07947,0,53,0,0,0,27,0,0,1,0,0,0,0,0,1,7,0,6,1,0,2,0,7,4,7,1
clueweb12-0100tw-52-12423,0,187,0,2,0,88,0,1,1,1,12,13,10,0,37,4,2,17,15,1,17,0,37,12,0,14
clueweb12-0917wb-28-25865,0,2468,0,0,0,2692,0,51,0,1,0,0,0,0,1,207,201,13,0,0,3002,0,8,1597,4,0
clueweb12-0204wb-17-21036,0,454,0,6,0,255,0,2,1,1,0,0,0,0,2,157,15,6,3,0,1,0,17,331,45,3
clueweb12-0407wb-29-05562,0,37,0,0,0,10,0,0,2,1,0,0,0,0,3,17,0,1,0,0,20,0,0,8,0,0
clueweb12-0012wb-12-26135,0,10,0,9,0,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,22,0,7,0,2,0
clueweb12-1802wb-65-12658,0,33,0,0,0,25,0,1,1,0,0,0,0,0,1,6,7,12,5,0,16,0,18,2,1,5
clueweb12-0111wb-40-19822,0,141,0,0,0,95,0,1,6,12,0,0,0,0,18,8,2,16,6,0,68,0,17,28,0,6
clueweb12-1214wb-77-14404,0,17,0,13,0,4,0,2,0,0,0,0,0,0,0,19,14,1,0,0,7,0,8,0,9,0
clueweb12-0202wb-57-27406,0,140,0,0,0,72,0,2,1,7,16,0,0,0,24,25,2,8,13,2,44,0,24,3,0,11
clueweb12-0000wb-07-27507,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,615,0,0,2677,3,0
clueweb12-1302wb-53-24212,0,65,0,1,0,14,0,0,1,0,1,0,0,0,2,88,0,1,1,0,0,0,4,38,13,1
clueweb12-1807wb-69-13582,0,39,0,0,0,15,0,1,1,19,0,0,0,0,20,1,4,2,25,4,25,0,6,0,0,21
clueweb12-1901wb-78-05478,0,79,0,0,5,69,0,2,1,0,0,2,8,0,11,20,10,16,8,1,23,0,16,7,0,7
clueweb12-1705wb-07-08332,0,67,0,0,0,58,0,2,1,1,9,1,0,0,12,9,8,5,10,0,15,0,13,52,1,10
clueweb12-1012wb-00-04013,0,120,0,0,0,18,0,1,1,5,15,0,0,0,21,6,5,2,14,0,126,0,7,92,0,14
clueweb12-0107wb-36-14276,0,639,0,0,0,53,0,2,1,0,0,5,1,0,7,19,8,4,1,0,1,0,25,21,27,1
clueweb12-0109wb-14-33780,0,614,1,30,0,118,44,2,1,14,9,0,4,0,28,26,4,5,69,1,119,0,27,120,10,24
clueweb12-1000wb-92-16932,0,95,0,1,0,21,0,3,4,3,1,6,0,0,14,5,34,13,12,2,113,0,3,0,0,10
clueweb12-0506wb-31-33262,0,75,0,0,0,12,0,1,1,4,0,3,0,0,8,1,5,1,0,0,0,0,8,0,1,0
clueweb12-1116wb-12-31096,0,343,0,39,0,677,0,4,0,1,0,0,0,0,1,188,19,4,2,0,4,0,46,74,120,2
clueweb12-1706wb-57-08243,0,5,0,0,0,2,0,0,0,1,7,24,0,0,32,0,0,2,42,1,4,0,0,0,0,41
clueweb12-1615wb-55-27649,0,212,0,10,0,3,0,7,1,0,0,0,0,0,1,14,34,0,15,0,2,0,24,0,96,15
clueweb12-1700tw-58-10336,1,119,0,0,0,18,0,0,1,0,4,0,0,0,5,1,0,11,5,0,17,0,8,1,0,5
clueweb12-0104wb-08-29081,0,89,0,11,0,34,0,1,1,2,0,0,0,0,3,49,7,8,7,0,2,0,42,5,25,7
clueweb12-1204wb-49-09794,0,15,0,0,0,8,0,1,1,2,3,0,0,0,6,1,2,2,1,0,3,0,5,5,0,1
clueweb12-0502wb-83-02890,0,41,0,1,0,4,0,0,1,1,1,0,0,0,3,15,0,1,2,0,21,0,0,1,5,2
clueweb12-0600tw-42-12091,2,340,0,1,0,52,0,1,2,1,24,4,0,2,31,8,4,1,0,0,12,0,13,17,22,0
clueweb12-0008wb-20-13948,0,8,0,26,0,12,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,1,1,7,0
clueweb12-0208wb-11-21281,0,32,0,0,0,10,0,1,0,1,0,0,0,0,1,33,4,0,1,0,26,0,4,0,9,1
clueweb12-0803wb-66-00023,0,8,0,0,0,12,0,0,0,2,0,0,0,0,2,3,0,2,0,0,18,0,2,2,1,0
clueweb12-0709wb-29-04093,0,183,0,32,0,273,1,5,2,11,0,0,0,0,13,65,31,10,11,0,1,0,25,100,4,10
clueweb12-0401wb-12-03819,0,442,0,10,0,183,0,3,1,13,28,19,5,0,66,14,14,2,52,0,100,0,39,18,2,52
clueweb12-0207wb-25-24185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0600wb-37-25560,0,95,0,14,0,39,0,1,2,4,1,0,0,0,7,8,7,11,11,0,56,0,18,72,0,11
clueweb12-0700wb-36-13840,0,131,0,1,0,108,0,1,0,3,0,0,0,0,3,28,2,4,2,0,0,0,0,0,2,2
clueweb12-0704wb-05-20153,0,56,0,0,0,39,0,0,0,18,0,0,0,0,18,2,0,33,4,0,13,0,9,0,0,4
clueweb12-0500wb-15-00753,0,34,0,0,0,52,0,1,2,1,6,11,2,0,22,5,7,9,20,0,23,0,31,18,1,20
clueweb12-1106wb-97-01006,0,47,1,0,0,34,0,0,1,4,0,0,0,0,5,8,0,9,3,0,13,0,6,2,0,3
clueweb12-0915wb-73-00235,0,57,0,2,0,13,0,1,1,0,0,0,0,0,1,7,2,7,6,0,11,0,6,8,4,6
clueweb12-0109wb-36-30686,0,100,7,83,0,6,1,0,1,0,0,0,0,0,1,99,0,0,1,0,178,0,1,9,3,0
clueweb12-1706wb-27-11796,0,128,0,0,0,70,0,3,1,3,4,0,0,0,8,12,10,22,10,0,4,0,20,6,0,10
clueweb12-0003wb-49-14338,0,81,0,5,0,31,0,1,4,0,2,0,0,0,6,4,2,3,13,2,8,0,29,1,0,11
clueweb12-0110wb-82-07891,0,86,0,0,0,34,0,1,1,7,3,0,1,3,12,11,3,4,12,0,22,0,0,5,0,12
clueweb12-1909wb-35-14871,0,63,0,0,0,40,0,0,2,1,3,3,2,0,11,2,0,1,0,0,2,0,0,0,1,0
clueweb12-0204wb-83-11770,0,231,0,0,0,107,0,3,1,1,11,12,29,40,54,21,7,2,8,0,20,0,30,8,0,8
clueweb12-0211wb-05-00111,0,26,12,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0
clueweb12-0105wb-36-15498,0,33,0,0,0,34,0,0,0,3,1,7,0,1,11,10,0,3,2,0,14,0,5,6,0,2
clueweb12-0109wb-53-13363,0,29,0,0,0,14,0,0,1,0,0,0,0,0,1,1,0,1,0,0,12,0,7,0,7,0
clueweb12-0210wb-70-14901,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,5,0
clueweb12-0207wb-93-10480,0,29398,0,1,0,15,0,0,0,0,0,0,0,0,0,29396,0,3,1,0,1,0,2,0,0,1
clueweb12-0914wb-45-04613,0,523,0,92,0,0,0,0,0,1,0,0,0,0,1,664,0,0,1,1,51,0,0,0,66,0
clueweb12-1208wb-68-02635,0,11,0,2,0,5,0,1,0,0,0,0,0,0,0,11,4,0,0,0,7,0,1,0,5,0
clueweb12-0913wb-20-22877,0,237,0,0,0,182,0,3,1,35,4,0,0,0,40,13,6,4,60,0,56,0,17,9,0,60
clueweb12-0008wb-99-02505,0,48,0,0,0,44,0,0,1,4,5,0,0,0,10,3,0,8,2,0,63,0,10,15,1,2
clueweb12-0203wb-80-19534,0,213,0,20,0,128,6,5,1,0,2,0,4,0,7,12,30,11,22,0,8,0,18,61,0,16
clueweb12-0211wb-49-20682,0,32,3,0,0,1,0,0,0,0,0,0,0,0,0,18,0,1,0,0,23,0,1,0,1,0
clueweb12-0002wb-23-39734,0,19,0,0,0,12,0,0,1,1,0,1,0,1,3,14,0,1,1,0,1,0,1,0,0,1
clueweb12-1809wb-71-26321,0,185,0,17,0,224,0,5,2,6,4,0,0,0,12,83,41,6,7,2,18,1,31,174,3,5
clueweb12-0005wb-24-33054,0,86,0,13,0,1,0,0,0,1,0,0,0,0,1,8,0,0,2,0,57,0,3,145,8,2
clueweb12-1502wb-97-07598,0,107,0,9,0,27,0,0,1,0,2,0,0,0,3,11,1,3,1,0,10,0,6,12,4,1
clueweb12-0205wb-19-01960,0,101,0,0,0,21,0,2,1,3,6,0,0,0,10,0,2,1,8,0,20,0,9,4,0,8
clueweb12-1402wb-53-22626,0,54,0,0,0,30,0,1,1,0,5,5,0,0,11,20,1,3,11,0,0,0,19,0,0,11
clueweb12-1007wb-72-17388,0,34,0,3,0,4,0,1,1,0,0,0,0,0,1,8,2,2,0,0,0,0,11,0,4,0
clueweb12-0301wb-10-26871,0,62,0,0,0,20,0,1,1,5,5,0,0,0,11,0,5,2,6,3,77,0,4,0,0,3
clueweb12-1800wb-92-16473,0,33,0,0,0,25,0,1,1,3,0,0,0,0,4,4,2,13,9,0,34,0,9,2,0,9
clueweb12-1210wb-42-11275,0,40,3,5,0,11,0,0,0,0,0,0,0,0,0,14,0,1,6,0,37,0,6,63,5,6
clueweb12-1809wb-57-04843,0,129,0,1,12,45,0,1,1,0,1,6,0,1,8,14,2,21,8,1,52,0,25,19,0,7
clueweb12-0311wb-96-06361,0,16,0,11,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,56,0,13,76,12,0
clueweb12-0815wb-57-14497,0,5,0,34,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,447,0,0,554,3,0
clueweb12-1212wb-60-17230,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,49,0,4,0,5,0
clueweb12-1109wb-77-21548,0,124,0,1,0,59,1,1,2,2,2,0,0,0,6,5,1,6,8,0,15,0,15,24,0,7
clueweb12-1903wb-93-03932,0,95,0,0,0,61,0,2,1,11,5,0,0,0,17,17,6,10,8,0,32,0,25,11,0,8
clueweb12-0817wb-28-05389,0,80,0,0,0,24,0,2,1,0,1,0,1,0,3,11,8,3,0,0,103,0,8,33,34,0
clueweb12-1515wb-86-30847,0,294,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
clueweb12-0001wb-98-37812,0,101,0,3,0,70,15,3,1,17,1,0,2,0,21,6,28,3,33,2,9,0,31,7,0,16
clueweb12-0717wb-13-04527,0,141,0,0,0,45,0,2,2,9,43,0,0,0,54,5,14,7,12,0,31,0,11,11,0,12
clueweb12-1313wb-76-10539,0,84,0,0,0,225,0,1,0,0,0,0,0,0,0,0,2,2,1,0,2,0,8,6,1,1
clueweb12-0902wb-24-02561,0,56,0,3,0,2,0,3,0,0,0,0,0,0,0,76,12,2,0,0,8,0,1,9,16,0
clueweb12-0600tw-31-06017,0,115,0,0,0,48,0,3,1,0,1,7,0,0,9,6,11,14,15,0,34,0,23,0,0,15
clueweb12-0006wb-00-19008,0,13,0,49,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,89,0,0,0,5,0
clueweb12-1607wb-92-34070,0,52,0,0,0,30,0,0,1,4,0,0,0,0,5,6,0,10,1,0,8,0,11,3,4,1
clueweb12-0411wb-23-04390,0,26,0,0,0,9,0,0,1,3,3,0,0,0,7,21,0,1,1,1,12,0,1,1,2,0
clueweb12-1512wb-67-05800,0,57,0,0,0,40,0,1,1,0,0,0,0,0,1,15,20,11,1,0,7,0,26,2,32,1
clueweb12-0600wb-05-33034,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
clueweb12-0111wb-02-26004,0,176,0,0,0,164,0,2,0,0,17,0,0,0,17,10,10,10,13,0,4,0,13,156,8,13
clueweb12-1103wb-20-05429,0,80,0,0,0,1,0,1,0,0,1,0,1,0,2,36,3,1,1,0,10,0,12,2,30,1
clueweb12-1019wb-77-12617,0,75,1,9,0,43,0,0,1,9,8,0,0,0,18,10,0,19,16,0,69,0,17,5,2,16
clueweb12-0916wb-35-29293,0,494,0,2,0,597,0,4,0,30,0,0,0,0,30,18,14,1,118,0,153,0,9,126,12,118
clueweb12-0905wb-06-28716,0,175,2,0,25,116,0,3,1,1,0,9,8,9,19,29,16,10,21,1,80,0,56,122,0,20
clueweb12-1105wb-62-20923,0,108,0,26,0,19,0,0,1,1,1,0,0,0,3,2,1,4,2,0,83,0,14,15,1,2
clueweb12-0108wb-96-20240,0,52,0,0,0,46,0,2,0,2,0,2,0,0,4,18,12,14,6,0,18,0,5,5,0,6
clueweb12-0906wb-69-11571,0,188,0,0,0,0,0,0,1,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1
clueweb12-1118wb-73-04703,0,31,0,28,0,20,0,5,2,10,0,0,0,0,12,11,20,2,1,0,14,0,15,1,6,1
clueweb12-0102wb-54-08945,0,18,0,8,0,4,0,1,0,0,0,0,0,0,0,43,2,1,1,1,31,0,1,3,7,0
clueweb12-0601wb-75-16771,0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,159,3,0
clueweb12-1500wb-64-07619,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0
clueweb12-0206wb-45-19375,0,92,0,0,0,12,0,1,0,0,0,0,0,0,0,23,4,4,8,0,3,0,5,2,6,8
clueweb12-0111wb-26-26851,0,52,0,1,0,10,0,1,1,0,0,0,0,0,1,1,3,1,7,0,23,0,1,0,0,7
clueweb12-0203wb-61-11121,0,20,0,11,0,7,10,0,2,3,26,0,0,0,31,1,0,0,10,0,18,0,0,0,3,0
clueweb12-1016wb-32-05199,0,77,0,0,0,42,0,1,4,7,8,0,0,0,19,10,4,17,6,0,26,0,23,2,0,6
clueweb12-1200wb-52-09037,2,140,0,0,0,59,0,3,1,19,6,0,0,0,26,25,2,6,11,0,24,0,21,66,0,11
clueweb12-1509wb-47-02468,0,26,0,21,0,1,0,1,1,0,0,0,0,0,1,8,3,1,0,0,14,0,6,0,6,0
clueweb12-1910wb-62-00029,0,142,0,0,0,56,0,1,1,9,5,0,0,0,15,6,2,9,10,0,46,0,8,14,0,10
clueweb12-0212wb-06-14602,0,167,0,0,0,23,0,2,2,0,0,0,0,0,2,12,5,3,6,0,13,0,11,0,0,6
clueweb12-0800tw-16-00659,0,99,0,1,0,84,0,2,1,2,6,5,0,0,14,7,4,20,14,0,35,0,35,9,0,14
clueweb12-0200wb-85-31383,0,290,0,2,0,10,0,4,1,1,0,0,0,0,2,30,11,6,6,0,3,0,20,24,27,6
clueweb12-1906wb-03-11207,0,34,0,48,0,53,0,3,0,0,0,0,0,0,0,21,34,1,1,0,25,0,2,10,13,1
clueweb12-1808wb-66-01344,0,236,0,0,0,25,0,1,1,8,3,0,0,0,12,5,2,17,11,0,9,0,16,5,0,11
clueweb12-0812wb-83-14752,0,13,0,21,0,11,0,3,1,8,0,0,0,0,9,2,10,0,0,0,13,0,8,1,6,0
clueweb12-1416wb-77-02128,0,380,0,53,0,401,1,6,2,15,0,1,0,0,18,375,35,11,25,0,1,0,32,224,7,24
clueweb12-0300wb-49-13659,0,55,0,0,0,50,0,0,1,1,2,0,0,0,4,47,1,3,10,0,16,0,2,51,13,10
clueweb12-1704wb-57-25105,0,74,0,20,0,2,0,1,1,0,0,0,0,0,1,42,7,0,3,0,0,0,3,0,10,3
clueweb12-0906wb-24-03867,0,482,0,40,0,125,6,4,1,6,11,3,0,0,21,48,20,9,36,1,25,0,18,224,4,29
